i,vshare_sp,vshare_au,delta_h,db_h,dw_h,s_h,delta_le,db_le,dw_le,s_le,csv_sig_h,csv_sig_le,csv_delta_h,csv_delta_le,csv_p_h,csv_p_le
455,0.2263261283876696,0.16989236635808208,-0.0073664852473806965,-0.011027001331739242,0.0036605160843585713,0.7507736685066618,-0.014981168638837958,0.013125889748703556,-0.028107058387541472,0.3183349806890353,0.0,0.0,-0.007366,-0.014981,0.815092,0.654173
456,0.1938370818399393,0.25657034914421406,-0.01557634439332533,0.009502815174436402,-0.025079159567761754,0.27479099285908415,0.004729965402510063,-0.011629197201474295,0.016359162603984352,0.41550120415438635,0.0,0.0,-0.015576,0.00473,0.667666,0.895052
457,0.13141152667109107,0.2462950159518453,-0.0064104610387137675,0.023792491072127983,-0.03020295211084173,0.4406388700525045,-0.02951070804829007,-0.02111104057405519,-0.00839966747423488,0.715368826105764,0.0,0.0,-0.00641,-0.029511,0.862069,0.376312
458,0.3388536121871753,0.3569788604126238,-0.053267155668878484,-0.015023196329719695,-0.038243959339158785,0.2820348888742533,0.025767685186232073,0.0119535929360511,0.013814092250180963,0.46389859429197106,0.0,0.0,-0.053267,0.025768,0.118441,0.429785
459,0.2873004639026337,0.20979956801550131,-0.0030024583027513582,0.011595562900797118,-0.014598021203548483,0.4426871425691368,0.03987676546701831,-0.009912206910936552,0.04978897237795484,0.16603033690459978,0.0,0.0,-0.003002,0.039877,0.935032,0.225887
460,0.22767177672244762,0.2705231214202562,0.03179087821416851,0.02835093688636495,0.0034399413278035883,0.8917947058703626,-0.0816872064213254,-0.023560901238645616,-0.058126305182679756,0.2884282897021041,0.0,1.0,0.031791,-0.081687,0.343828,0.011494
461,0.266107443646065,0.17618262537923374,0.023170857981231148,-0.018676580927867455,0.041847438909098575,0.3085813033928792,-0.05723015335768336,0.022605398685194292,-0.07983555204287762,0.22066759947591671,0.0,0.0,0.023171,-0.05723,0.489755,0.088456
462,0.28610114574871137,0.38907229215424016,-0.06579396880056824,-0.017434948958994553,-0.0483590198415737,0.2649931183182245,0.039576294407018806,0.025541271933926663,0.01403502247309217,0.6453679485817887,1.0,0.0,-0.065794,0.039576,0.03998,0.212894
463,0.3441232730610129,0.23377012138404257,-0.009863122021755072,0.01249879529084419,-0.022361917312599282,0.35853527818044617,-0.04297434040552434,-0.020452708685374268,-0.022521631720150093,0.47592839104390455,0.0,0.0,-0.009863,-0.042974,0.748126,0.172414
464,0.30140137600886496,0.17670651994331368,-0.008146605831200115,-0.006360859564394946,-0.001785746266805159,0.7807987395233906,0.01454928576136788,0.013769381842400088,0.0007799039189678274,0.9463957247276926,0.0,0.0,-0.008147,0.014549,0.805597,0.656172
465,0.25634421942638114,0.23710784003017998,0.02089894066732422,0.004903140392513072,0.01599580027481116,0.2346119102667819,-0.06085092183996829,-0.004926957359560167,-0.0559239644804081,0.08096767001357126,0.0,0.0,0.020899,-0.060851,0.514743,0.068966
466,0.145766281076074,0.2536078324838841,-0.014615345866584802,0.0022730650354736356,-0.01688841090205842,0.11862682409664106,-0.047005060166901425,-0.0014811615854387163,-0.04552389858146268,0.03151068374722933,0.0,0.0,-0.014615,-0.047005,0.672664,0.171914
467,0.3626760860753231,0.25864222927207664,0.04569568534726838,0.04719720473207771,-0.0015015193848093664,0.9691671719939643,-0.041590298834913594,-0.0492637900407579,0.007673491205844341,0.8652290548856816,0.0,0.0,0.045696,-0.04159,0.174913,0.218891
468,0.2612018775193508,0.2850956869113735,-0.02060942718167333,-0.001191897457766664,-0.01941752972390668,0.057832633933006285,1.8303441374288576e-05,0.009894665842355864,-0.009876362400981588,0.50046288541873,0.0,0.0,-0.020609,1.8e-05,0.526737,0.9995
469,0.25788761474849997,0.2665498071687648,-0.04290721349406286,-0.0199637099354022,-0.02294350355866067,0.46527630926591407,0.01875609207472489,0.02658058340062445,-0.007824491325899553,0.7725774064409343,0.0,0.0,-0.042907,0.018756,0.2009,0.57921
470,0.15979911424323173,0.3562082785513062,-0.0006613365174728799,0.013955013887276128,-0.01461635040474901,0.4884265849065969,-0.034672889073857655,-0.012980978337285624,-0.02169191073657199,0.3743840990473712,0.0,0.0,-0.000661,-0.034673,0.989505,0.31934
471,0.25366678080918936,0.30385614293502966,0.02280054564639457,0.03114549878724173,-0.008344953140847208,0.7886842835821899,-0.08084345826594848,-0.03009345869288936,-0.05074999957305914,0.3722435845568573,0.0,1.0,0.022801,-0.080843,0.453773,0.017991
472,0.28971872162863627,0.2070797962929154,0.018035094643802308,0.007959510783162605,0.010075583860639718,0.44133457241921675,0.006795280653197869,-0.010031650861583826,0.016826931514781734,0.373498895846836,0.0,0.0,0.018035,0.006795,0.564218,0.827086
473,0.2440606076391076,0.3429903793034022,-0.0018993075608470592,-0.003986520736374105,0.0020872131755270487,0.6563541956559429,-0.025720925652808133,0.006368327490398293,-0.03208925314320643,0.16559355491108474,0.0,0.0,-0.001899,-0.025721,0.953023,0.443778
474,0.1917345813633456,0.24716140485481627,-0.04920364314790076,0.011766833605718324,-0.06097047675361906,0.16177163477158735,0.04733955217170889,-0.006026427458210919,0.05336597962991982,0.10146797804083729,0.0,0.0,-0.049204,0.04734,0.153423,0.163918
475,0.3323788054090692,0.2658717266939786,-0.018791926019577583,0.013716468791265809,-0.03250839481084339,0.2967335698236639,0.025639944884547607,-0.008778596319897091,0.03441854120444465,0.20322171382190127,0.0,0.0,-0.018792,0.02564,0.577211,0.445277
476,0.21676626356166687,0.280125082580034,-0.025276755888796763,0.01280226974872989,-0.03807902563752666,0.25161053097299657,-0.04395213457052328,-0.014411708414542576,-0.029540426155980716,0.3278955289741003,0.0,0.0,-0.025277,-0.043952,0.446777,0.189405
477,0.1655408287633058,0.20351617570033614,0.0008883816057596305,0.005317072253341543,-0.004428690647581942,0.5455778380200189,-0.07321038652546714,-0.009476051740238283,-0.06373433478522893,0.12943589277379258,0.0,1.0,0.000888,-0.07321,0.975512,0.023488
478,0.24164231417518972,0.1788836614407771,-6.843677472479978e-05,0.0016036868752052026,-0.001672123649930038,0.4895542226573056,-0.000466241972069968,-0.010630665715577867,0.010164423743507876,0.511210386302673,0.0,0.0,-6.8e-05,-0.000466,0.998001,0.985507
479,0.27324011621891736,0.36149612477187887,-0.012406300876211928,-0.007004391502086323,-0.0054019093741256245,0.5645833977407934,-0.01817486650633187,0.009644015339267462,-0.027818881845599337,0.2574284442465165,0.0,0.0,-0.012406,-0.018175,0.705647,0.595202
480,0.2956171010667265,0.24323363195627434,-0.08124886332017234,-0.010732598825915752,-0.07051626449425653,0.13209537201305174,0.018487674688081643,0.00869601489191132,0.009791659796170301,0.47036823389787064,1.0,0.0,-0.081249,0.018488,0.010495,0.588206
481,0.3828827871879646,0.3057024425156751,0.019692189972932084,-0.011813108949360277,0.031505298922292355,0.2727041350264104,-0.04485623049658041,0.008450040108139647,-0.05330627060472003,0.13682877119115333,0.0,0.0,0.019692,-0.044856,0.567716,0.184408
482,0.15030001597937448,0.21378093855546867,0.07427556223188617,0.02165556903977071,0.05261999319211545,0.291557120391262,-0.09379195809208757,-0.02057482859144528,-0.0732171295006423,0.21936666010580924,1.0,1.0,0.074276,-0.093792,0.026987,0.005497
483,0.354617436974027,0.35466351908126315,0.016095743703742338,0.006587861954543339,0.009507881749199,0.40929217536010026,-0.026742051163121013,-0.019103423466140256,-0.007638627696980725,0.7143589453783229,0.0,0.0,0.016096,-0.026742,0.631684,0.414793
484,0.44663140543287055,0.1893815954443419,-0.05208961384548133,-0.05159546941933422,-0.0004941444261471264,0.990513570946927,0.06856474389734685,0.06121573362191274,0.007349010275434137,0.8928164847164476,0.0,1.0,-0.05209,0.068565,0.115442,0.03948
485,0.3398553982658436,0.2883316941994381,-0.0049817807850828085,0.02353927616860928,-0.028521056953692073,0.4521537753765475,5.39913984292581e-05,-0.022617572479304366,0.022671563877733628,0.4994039255020937,0.0,0.0,-0.004982,5.4e-05,0.871564,0.998501
486,0.2394843883264885,0.2045421172679974,0.03700666202490317,0.006581465266813831,0.03042519675808933,0.1778454177354585,-0.03412691251742417,-0.012510166148454679,-0.021616746368969486,0.366577730759188,0.0,0.0,0.037007,-0.034127,0.275862,0.294853
487,0.3472423612857031,0.31526357681360007,-0.07055613622341794,-0.03025166903813019,-0.0403044671852877,0.4287602844682066,0.05225611021552612,0.01569087109978934,0.036565239115736795,0.3002686391136577,1.0,0.0,-0.070556,0.052256,0.033483,0.114443
488,0.2549124605023662,0.31280509903450027,-0.0483747150137063,-0.040825864772088195,-0.0075488502416181,0.8439504968767414,0.009057317665806948,0.03512600453744007,-0.026068686871633138,0.5740041125892827,0.0,0.0,-0.048375,0.009057,0.152924,0.783608
489,0.2024983001662454,0.35203623767869996,-0.038981553044481226,-0.018153264296630778,-0.020828288747850414,0.4656885854680134,0.021324629956388973,0.018522313826894597,0.0028023161294943475,0.8685878190981333,0.0,0.0,-0.038982,0.021325,0.226387,0.531234
490,0.3439892453974847,0.3743016662524376,-0.011091177490419026,0.000841598103643756,-0.011932775594062799,0.06588175072683619,0.022685695087193654,0.009770060129567507,0.012915634957626158,0.4306705213137956,0.0,0.0,-0.011091,0.022686,0.73913,0.503248
491,0.31228767636519983,0.2669959702914795,-0.015232784311825894,-0.015376333317135626,0.000143549005309755,0.9907506382891738,-0.011723679817536276,0.017165364334092027,-0.028889044151628313,0.372719244443544,0.0,0.0,-0.015233,-0.011724,0.657171,0.731634
492,0.30415068467022965,0.31044669414367027,0.03191695680379984,0.0069950889578825415,0.02492186784591729,0.2191652857408307,-0.05985086012509423,-0.009026468243022247,-0.050824391882072016,0.1508160154115752,0.0,0.0,0.031917,-0.059851,0.332834,0.071464
493,0.2535700122061297,0.2557107979682066,-0.0009925118726797424,0.009862127796670886,-0.01085463966935063,0.47604568680158216,-0.08675220721395034,-0.022268499445100946,-0.0644837077688494,0.256690868858032,0.0,1.0,-0.000993,-0.086752,0.98051,0.013493
494,0.264346346647122,0.32481217024301023,-0.027038128154486356,-0.01648822099644098,-0.0105499071580454,0.6098137009423533,-0.004370079754938579,0.0214748083706046,-0.025844888125543152,0.4538238822464307,0.0,0.0,-0.027038,-0.00437,0.423288,0.884558
495,0.22190054387769856,0.3597346423134886,-0.05325769837575362,-0.02187080424761593,-0.03138689412813771,0.4106599593040795,-0.00602556362619976,0.0363995481365592,-0.04242511176275899,0.4617786893473681,0.0,0.0,-0.053258,-0.006026,0.103448,0.854573
496,0.1392271976950818,0.2378207279447346,-0.03925865982822638,-0.00747222960792014,-0.03178643022030625,0.19033328291425064,0.010032600823976529,0.010087421307834563,-5.482048385803016e-05,0.994594835640486,0.0,0.0,-0.039259,0.010033,0.246877,0.773113
497,0.21057865771749681,0.17697481740737728,-0.10373829881019431,-0.0013199336961933457,-0.10241836511400101,0.012723687503381691,0.062336834831813556,0.0008074752240956437,0.06152935960771787,0.012953420337658048,1.0,0.0,-0.103738,0.062337,0.001,0.053973
498,0.19990488728682582,0.23677184518883124,-0.038511286854815786,-0.00033674314049481936,-0.038174543714320955,0.00874401163908939,-0.0360217488967588,-0.001549301058356269,-0.03447244783840253,0.04301015652506737,0.0,0.0,-0.038511,-0.036022,0.233883,0.266367
499,0.2551475934272773,0.16235365269249688,-0.006573400706205972,0.009837881499948955,-0.01641128220615493,0.3747883784069391,-0.07225688392306476,-0.011330636024516522,-0.0609262478985482,0.1568104713258986,0.0,1.0,-0.006573,-0.072257,0.827586,0.033983
500,0.33595479859090005,0.18733212317603457,0.044496004134963185,0.02394845855792595,0.020547545577037276,0.5382159369926025,-0.03535593805675897,-0.028338200651942924,-0.007017737404816002,0.8015117745270958,0.0,0.0,0.044496,-0.035356,0.170415,0.269365
501,0.19099484493604635,0.21361746544952295,-0.051963713280013805,-0.01799085457812,-0.03397285870189373,0.34621957213053206,0.016717298925403065,0.0177809755047228,-0.0010636765793197115,0.9435555204428303,0.0,0.0,-0.051964,0.016717,0.129935,0.624688
502,0.26929461376103486,0.21003760197577562,-0.036603368776579076,-0.00401990878710992,-0.03258345998946917,0.10982346492878232,-0.056495634368535844,0.006674291182380074,-0.06316992555091593,0.09555968259857826,0.0,0.0,-0.036603,-0.056496,0.273863,0.08096
503,0.28379900713250944,0.352279643871909,-0.030011443127769447,-0.03059104193071702,0.0005795988029475257,0.981405617937088,0.007944064473575582,0.028249092239247143,-0.02030502776567164,0.5818062861892125,0.0,0.0,-0.030011,0.007944,0.35982,0.817591
504,0.18776184996390569,0.3740481048013832,-0.02535581805655677,-0.010749866428875562,-0.014605951627681189,0.42396054447534415,0.0023230740286622423,0.006122659146388776,-0.003799585117726585,0.6170639407187235,0.0,0.0,-0.025356,0.002323,0.453773,0.930535
505,0.3283349270261712,0.2426858186122502,0.03722793236050994,0.015295239731538193,0.0219326926289718,0.410853860574938,-0.005302938800715815,-0.003931638168045624,-0.001371300632670205,0.741407418753334,0.0,0.0,0.037228,-0.005303,0.258371,0.871064
506,0.3498923352880592,0.28804506510289024,-0.04176108351526789,0.00877385820651211,-0.050534941721780004,0.14793518360041394,-0.001296065682539453,-0.0022995175423062815,0.0010034518597668123,0.6961970464706696,0.0,0.0,-0.041761,-0.001296,0.196402,0.965017
507,0.20551440485437555,0.40714433813707174,-0.01063812188884744,-0.017186579572935082,0.006548457684087642,0.7241016471482435,0.005767189180439304,0.004102572774288795,0.0016646164061505132,0.7113643485467017,0.0,0.0,-0.010638,0.005767,0.749625,0.866067
508,0.27687978799500174,0.15109201605438638,-0.022014027952733918,0.026027817484554003,-0.048041845437287914,0.3513964618958571,-0.0025011727339269672,-0.025029906998778478,0.02252873426485153,0.5262956706443976,0.0,0.0,-0.022014,-0.002501,0.489255,0.936032
509,0.3659482452909924,0.28839433489549854,-0.05867017215881037,-0.02556727870661178,-0.033102893452198565,0.43577984801894615,0.05859634074610293,0.03769319424907859,0.02090314649702437,0.6432687394662172,0.0,0.0,-0.05867,0.058596,0.082959,0.073463
510,0.3223630390669981,0.24351041804681556,-0.010142109017295007,0.01645731556879838,-0.02659942458609336,0.38222390988251903,-0.02990683757826134,-0.008474601488828287,-0.02143223608943308,0.2833666871882265,0.0,0.0,-0.010142,-0.029907,0.770615,0.392304
511,0.27446625465794344,0.24183450108631405,-0.012685445348256677,0.0002767677234512102,-0.012962213071707904,0.02090551589533323,0.03191672035917917,0.012694216684956846,0.019222503674222305,0.3977293575937863,0.0,0.0,-0.012685,0.031917,0.708646,0.330335
512,0.3208318801028165,0.2253006458757813,0.015457239935824811,-0.011618905883843495,0.027076145819668287,0.30026851941869914,-0.020871770704197892,0.008475557444674557,-0.02934732814887244,0.22408542636737852,0.0,0.0,0.015457,-0.020872,0.635182,0.522739
513,0.2790724808471037,0.31492475642037526,-0.027142483002877024,-0.012227829630083425,-0.014914653372793569,0.45050519618221097,-0.001074804329681307,0.023451733647406867,-0.024526537977088182,0.48879905118202943,0.0,0.0,-0.027142,-0.001075,0.396802,0.966517
514,0.38979335606903254,0.2142422975730871,0.0041302972214143216,-0.0036733609709148603,0.007803658192329181,0.32006228434984724,-0.014135390244101664,-0.005940367294910004,-0.008195022949191673,0.4202478454663649,0.0,0.0,0.00413,-0.014135,0.897051,0.663168
515,0.17573164272457018,0.24363356269121267,-0.046219716920502876,0.018772667100853093,-0.064992384021356,0.22411097288611087,-0.021779670778380472,-0.023897722158066945,0.002118051379686464,0.918585877271233,0.0,0.0,-0.04622,-0.02178,0.142929,0.502749
516,0.30279095456930966,0.2451266444364225,-0.018298948101427674,0.007108006299113413,-0.025406954400541065,0.21860725481943907,-0.01249306977028841,-0.007825162345616456,-0.004667907424671948,0.6263602532843144,0.0,0.0,-0.018299,-0.012493,0.586207,0.711144
517,0.33188386332558545,0.17228605309172873,-0.013794170520693915,0.004052583125918211,-0.017846753646612094,0.18505506207848343,-0.011836334866456947,-0.008708519371947332,-0.0031278154945096268,0.7357445924098044,0.0,0.0,-0.013794,-0.011836,0.697651,0.730135
518,0.2597349520857401,0.26671219773142174,-0.0013924027594331076,0.009447819932436851,-0.010840222691869936,0.46568415235472577,-0.00662626272796208,-0.001056293153648896,-0.0055699695743131605,0.15941009238759307,0.0,0.0,-0.001392,-0.006626,0.966017,0.856572
519,0.17345548161160232,0.3266772888904615,0.01461761357359568,-0.007502827408068999,0.0221204409816647,0.2532748010570364,-0.010941332647291541,0.003991435497005922,-0.01493276814429748,0.21091695971260502,0.0,0.0,0.014618,-0.010941,0.664168,0.742129
520,0.3781581889606417,0.33110688361982943,0.02925084750999258,0.0023108719372377674,0.026939975572754796,0.07900187973864128,-0.020305120117063244,-0.0013540215967609932,-0.018951098520302252,0.06668375212531504,0.0,0.0,0.029251,-0.020305,0.383308,0.536732
521,0.18747832103284623,0.28399871858831555,0.037244784346732604,0.01635836831128771,0.020886416035444923,0.4392123245767371,-0.020029638234785947,-0.013504969003025023,-0.006524669231760927,0.6742492722395066,0.0,0.0,0.037245,-0.02003,0.290355,0.570215
522,0.27322580052844453,0.33492330290239514,0.008734506263698925,0.019472135745910522,-0.010737629482211594,0.6445642857159317,-0.001641841162443699,-0.013583954821192507,0.011942113658748851,0.5321600869270925,0.0,0.0,0.008735,-0.001642,0.793603,0.954523
523,0.2068033327811157,0.21048531592185388,0.0022787033833551046,0.010134157471368725,-0.007855454088013625,0.5633338684338256,-0.007090711501199539,-0.009087399944358495,0.001996688443158932,0.8198599313401774,0.0,0.0,0.002279,-0.007091,0.951024,0.847576
524,0.2854182915800997,0.29853358671457725,-0.004995539648685697,0.0261665420747065,-0.0311620817233922,0.45643066833176466,-0.02865652124464238,-0.02640425684918457,-0.0022522643954577953,0.9214048217426642,0.0,0.0,-0.004996,-0.028657,0.881559,0.393303
525,0.25397358608874043,0.2711821028052858,0.0372008844292374,0.031053677278592325,0.006147207150645068,0.8347564246130187,0.005540789284369017,-0.031021760514346366,0.03656254979871541,0.45900831673280984,0.0,0.0,0.037201,0.005541,0.245377,0.854073
526,0.25624362005590456,0.33078049513435187,0.018893135988532737,-0.0029374230411119686,0.02183055902964475,0.11859759235614722,-0.002077494637336936,0.005484435778344298,-0.007561930415681224,0.4203803340163678,0.0,0.0,0.018893,-0.002077,0.565717,0.947526
527,0.2586474129942012,0.23816697606743323,0.04495540924980072,-0.01755578116755837,0.06251119041735909,0.21926370911804816,-0.028964053008580133,0.015649966295172332,-0.044614019303752486,0.25969019704948865,0.0,0.0,0.044955,-0.028964,0.168916,0.38031
528,0.2987371504470997,0.32244900232291446,-0.04159572873184151,-0.017111573306240524,-0.024484155425600986,0.41137813491753117,0.010290204264031575,0.0045883458505240025,0.005701858413507586,0.44589453550131364,0.0,0.0,-0.041596,0.01029,0.201899,0.793103
529,0.30555828608453456,0.25832607826644755,-0.0245012283266801,-0.0022371128030083095,-0.022264115523671777,0.09130614894814289,-0.009497636852145535,0.00018549205039381173,-0.00968312890253932,0.01879614702788642,0.0,0.0,-0.024501,-0.009498,0.441279,0.765617
530,0.3186585906336828,0.21413094119703766,0.024292199039232736,0.002674295727842738,0.021617903311390047,0.11008866358799602,-0.0690316276269706,-0.0010962218320312266,-0.06793540579493937,0.015879993992825015,0.0,1.0,0.024292,-0.069032,0.453273,0.043478
531,0.2555499313295709,0.23802507589396457,0.03085560581095908,0.002456985211754554,0.02839862059920454,0.0796284871801771,-0.03992029235079053,-0.0007065453911183343,-0.039213746959672204,0.01769890322720401,0.0,0.0,0.030856,-0.03992,0.353823,0.22039
532,0.26273940914723276,0.16479718203886756,-0.0358699580921633,-0.002667679573533744,-0.033202278518629565,0.07437085838459803,-0.0002309725832684642,0.007300646431095232,-0.007531619014363692,0.4922138467613801,0.0,0.0,-0.03587,-0.000231,0.29935,0.994503
533,0.21257146997492957,0.24428082828492612,-0.08125919841766979,-0.010576173649943359,-0.07068302476772645,0.13015355622365543,-0.00200905415740444,0.012262648290880352,-0.014271702448284773,0.46214239087374726,1.0,0.0,-0.081259,-0.002009,0.009995,0.944028
534,0.31262389829604403,0.3267418042007183,0.04241036887900422,-0.0028457868361990973,0.04525615571520331,0.05916157820774181,-0.05492095868904421,0.006858057354780723,-0.06177901604382492,0.09991768318781558,0.0,0.0,0.04241,-0.054921,0.2004,0.09945
535,0.3029078989648623,0.26966410814746367,-0.022293964471031602,0.014930586789988785,-0.03722455126102037,0.2862725964867788,0.03078232252602816,-0.00914301430770349,0.03992533683373167,0.18633220996869376,0.0,0.0,-0.022294,0.030782,0.521739,0.364318
536,0.3012714369250341,0.1958296417044862,0.008257661654459375,0.020614147725497706,-0.012356486071038331,0.6252275237627816,-0.029045255241992373,-0.018761340335031976,-0.010283914906960385,0.6459347724342821,0.0,0.0,0.008258,-0.029045,0.8006,0.35982
537,0.13444014342757182,0.2549983013529151,-0.013983989800515424,0.0048364220263172695,-0.018820411826832695,0.20444079948903596,-0.05040231202650111,-0.0072241739707060585,-0.04317813805579503,0.14333021006868993,0.0,0.0,-0.013984,-0.050402,0.674163,0.115942
538,0.2918205201795411,0.33325675852276726,0.04383113441475306,0.029976517155692453,0.013854617259060606,0.6839092247086057,-0.06291807710167124,-0.03520669859264599,-0.027711378509025233,0.5595641223388698,0.0,0.0,0.043831,-0.062918,0.191904,0.064468
539,0.19412404982088632,0.39997971458685116,0.0647203315633121,0.013726744590121041,0.05099358697319103,0.21209323652325512,-0.07023277572632988,-0.018540990137400515,-0.05169178558892933,0.26399341255780107,0.0,1.0,0.06472,-0.070233,0.050475,0.038481
540,0.18525881089828564,0.23845533110706843,0.010268491899094363,-0.003616853699791416,0.013885345598885719,0.20665138352440016,-0.04447259384201549,0.004904326359299269,-0.049376920201314775,0.09035028983394426,0.0,0.0,0.010268,-0.044473,0.752624,0.190905
541,0.3148172672221682,0.22684383895672666,-0.020946522548163697,-0.0008816088805407695,-0.0200649136676229,0.04208855567856814,0.015534162119614146,0.0012800909951596103,0.014254071124454534,0.08240489479270394,0.0,0.0,-0.020947,0.015534,0.51974,0.626187
542,0.22027391844354807,0.2891523160326052,-0.08435062038524553,-0.03503447185928402,-0.049316148525961515,0.415343380988484,0.0288666371544177,0.03366716009363415,-0.00480052293921647,0.8752063404724189,1.0,0.0,-0.084351,0.028867,0.010995,0.374313
543,0.38507728419894555,0.25563347556774596,0.007194076648049113,0.020024426307776583,-0.012830349659727477,0.6094829661167772,-0.0500683101564011,-0.026816983919264285,-0.023251326237136813,0.5356079291570779,0.0,0.0,0.007194,-0.050068,0.844078,0.14043
544,0.270792156529007,0.2814029233834694,-0.03755931301628485,-0.017951886430073723,-0.019607426586211167,0.4779609899225309,0.04564783752085074,0.009374998823152594,0.036272838697698144,0.20537662531922438,0.0,0.0,-0.037559,0.045648,0.263368,0.172914
545,0.22864818092924494,0.3209844578742881,0.002286838940860771,-0.0059471198112673075,0.008233958752128095,0.4193700630513521,-0.009887634064542636,0.0020408283797487127,-0.01192846244429136,0.14609391453405812,0.0,0.0,0.002287,-0.009888,0.938531,0.744628
546,0.2598583014169331,0.2759232665017453,-0.07761926219857679,-0.026005727898439763,-0.05161353430013711,0.3350421939325851,0.020970484987638243,0.02410021890301057,-0.0031297339153723404,0.885062822684751,1.0,0.0,-0.077619,0.02097,0.021489,0.525237
547,0.329630250871305,0.30766769653712667,-0.05426459616619648,-0.006649556682011553,-0.04761503948418489,0.12253950368755945,0.014372007686915555,0.004955935438850399,0.009416072248065132,0.3448325068293937,0.0,0.0,-0.054265,0.014372,0.096952,0.663168
548,0.1694209948464767,0.3030218530896364,0.0031967094053789707,-2.0700393389578523e-05,0.0032174097987685626,0.006392739024048496,-0.03760775909168865,0.0028567930332781735,-0.04046455212496684,0.06594423656151088,0.0,0.0,0.003197,-0.037608,0.918041,0.251874
549,0.22703673167559066,0.18823318477854875,0.022364197106632268,-0.003939265484268512,0.026303462590900797,0.13025496491180746,-0.04168140154913243,0.0034562985848314897,-0.04513770013396394,0.07112603769927345,0.0,0.0,0.022364,-0.041681,0.492754,0.2009
550,0.31934925735721803,0.3133160474330923,-0.01848690487936514,-0.005981167907444664,-0.012505736971920464,0.3235353860732401,0.04656740682430725,0.010910448153696165,0.03565695867061108,0.2342936594013032,0.0,0.0,-0.018487,0.046567,0.558221,0.164418
551,0.16512591468428525,0.2632529031157457,0.000596337766439272,-0.01091298951935546,0.011509327285794752,0.48670213761536185,-0.005565422049851232,0.00902898513753922,-0.014594407187390468,0.38220527404994925,0.0,0.0,0.000596,-0.005565,0.984008,0.874063
552,0.37521943698961,0.23096576757869375,-0.03371411072174377,-1.706348679596627e-05,-0.03369704723494779,0.0005061229980763293,0.021970561193662513,0.01256216747436507,0.009408393719297442,0.5717727173026729,0.0,0.0,-0.033714,0.021971,0.322839,0.522739
553,0.22980703689776918,0.30594158513459874,0.0076984087762035636,0.0008381231786205052,0.006860285597583056,0.10886966423648683,-0.06905674141903785,-0.0008425692053131047,-0.06821417221372472,0.012201114445878299,0.0,1.0,0.007698,-0.069057,0.821589,0.043978
554,0.26731178996093174,0.2006390325205538,-0.049768169388933324,-0.006382144819130864,-0.04338602456980246,0.12823748386755063,0.0025254770957417357,0.007303952688068308,-0.004778475592326591,0.6045103284345411,0.0,0.0,-0.049768,0.002525,0.135932,0.94003
555,0.3443830950352748,0.2821053142155266,-0.007277974545910337,-0.005990940626206737,-0.0012870339197035893,0.8231604258046209,0.00532999554732139,0.008215563962633678,-0.002885568415312293,0.7400653989997544,0.0,0.0,-0.007278,0.00533,0.82059,0.891054
556,0.2837903600122246,0.14625867693064673,-0.016196274431175398,0.008025627129835594,-0.024221901561011002,0.24887572647120873,-0.018239079511805298,-0.00713148325161458,-0.01110759626019073,0.3910001733913547,0.0,0.0,-0.016196,-0.018239,0.630185,0.591704
557,0.3187664362328526,0.2232792640051963,-0.035367766226696136,-0.018730629514206364,-0.016637136712489793,0.5295960563115287,-0.004189999804009562,0.018814704117718774,-0.023004703921728337,0.44990364521590964,0.0,0.0,-0.035368,-0.00419,0.283358,0.902049
558,0.31248857066984426,0.23436807063728995,-0.03735579285522726,-0.02497385537973397,-0.012381937475493252,0.668540364717205,0.01446416307360057,0.02497251318281538,-0.010508350109214805,0.7038304839788038,0.0,0.0,-0.037356,0.014464,0.264868,0.677661
559,0.28852772670942656,0.3088317554336884,0.009251167026393683,-0.0032586036152582112,0.012509770641651931,0.20665438060808333,-0.05389673042895729,0.00630068595984939,-0.06019741638880667,0.09474986108346786,0.0,0.0,0.009251,-0.053897,0.782109,0.107946
560,0.2789538945355637,0.20237991172920497,0.0053257152862610305,0.00774070786760141,-0.0024149925813403313,0.7622032479707511,-0.08887786649305032,-0.002230779800081942,-0.08664708669296835,0.02509938512370091,0.0,1.0,0.005326,-0.088878,0.87956,0.009995
561,0.11404508758911111,0.28756277783960493,-0.0209671466427903,0.004395955844444099,-0.025363102487234383,0.14771824415440624,-0.04571761767841433,0.0007503555403092022,-0.04646797321872356,0.015891192255839015,0.0,0.0,-0.020967,-0.045718,0.512244,0.164418
562,0.16817984242306463,0.2985207125160784,-0.013447379073834791,0.02099934795604991,-0.03444672702988473,0.3787346166771399,0.005433353172605095,-0.015966189904141205,0.02139954307674634,0.42729497404233613,0.0,0.0,-0.013447,0.005433,0.678161,0.858071
563,0.19364274760630362,0.24484519170714528,0.02497059063876143,0.000934130688059299,0.024036459950702152,0.03740923479035625,-0.04838777535368129,-0.0005402705216884347,-0.04784750483199285,0.011165434197778872,0.0,0.0,0.024971,-0.048388,0.456772,0.151424
564,0.21071443915363744,0.38366892034057637,-0.02087551562953991,0.003629496863719905,-0.024505012493259808,0.12900515938158652,-0.02753114163828206,-0.0034488436964534037,-0.024082297941828652,0.1252706386740529,0.0,0.0,-0.020876,-0.027531,0.537231,0.402799
