date,site,GPP_mgpp,qflag
2024-10-11,TzM,0.78,
2024-10-12,TzM,0.78,
2024-10-13,TzM,0.78,
2024-10-14,TzM,0.78,
2024-10-15,TzM,0.78,
2024-10-16,TzM,0.78,
2024-10-17,TzM,0.78,
2024-10-18,TzM,0.78,
2024-10-19,TzM,0.78,
2024-10-20,TzM,0.78,
2024-10-21,TzM,0.73,
2024-10-22,TzM,0.73,
2024-10-23,TzM,0.73,
2024-10-24,TzM,0.73,
2024-10-25,TzM,0.73,
2024-10-26,TzM,0.73,
2024-10-27,TzM,0.73,
2024-10-28,TzM,0.73,
2024-10-29,TzM,0.73,
2024-10-30,TzM,0.73,
2024-10-31,TzM,,
2024-11-01,TzM,0.65,
2024-11-02,TzM,0.65,
2024-11-03,TzM,0.65,
2024-11-04,TzM,0.65,
2024-11-05,TzM,0.65,
2024-11-06,TzM,0.65,
2024-11-07,TzM,0.65,
2024-11-08,TzM,0.65,
2024-11-09,TzM,0.65,
2024-11-10,TzM,0.65,
2024-11-11,TzM,0.52,
2024-11-12,TzM,0.52,
2024-11-13,TzM,0.52,
2024-11-14,TzM,0.52,
2024-11-15,TzM,0.52,
2024-11-16,TzM,0.52,
2024-11-17,TzM,0.52,
2024-11-18,TzM,0.52,
2024-11-19,TzM,0.52,
2024-11-20,TzM,0.52,
2024-11-21,TzM,0.5,
2024-11-22,TzM,0.5,
2024-11-23,TzM,0.5,
2024-11-24,TzM,0.5,
2024-11-25,TzM,0.5,
2024-11-26,TzM,0.5,
2024-11-27,TzM,0.5,
2024-11-28,TzM,0.5,
2024-11-29,TzM,0.5,
2024-11-30,TzM,0.5,
2024-12-01,TzM,0.53,
2024-12-02,TzM,0.53,
2024-12-03,TzM,0.53,
2024-12-04,TzM,0.53,
2024-12-05,TzM,0.53,
2024-12-06,TzM,0.53,
2024-12-07,TzM,0.53,
2024-12-08,TzM,0.53,
2024-12-09,TzM,0.53,
2024-12-10,TzM,0.53,
2024-12-11,TzM,0.5,
2024-12-12,TzM,0.5,
2024-12-13,TzM,0.5,
2024-12-14,TzM,0.5,
2024-12-15,TzM,0.5,
2024-12-16,TzM,0.5,
2024-12-17,TzM,0.5,
2024-12-18,TzM,0.5,
2024-12-19,TzM,0.5,
2024-12-20,TzM,0.5,
2024-12-21,TzM,0.5,
2024-12-22,TzM,0.5,
2024-12-23,TzM,0.5,
2024-12-24,TzM,0.5,
2024-12-25,TzM,0.5,
2024-12-26,TzM,0.5,
2024-12-27,TzM,0.5,
2024-12-28,TzM,0.5,
2024-12-29,TzM,0.5,
2024-12-30,TzM,0.5,
