date,name,source,variable,value
2024-04-02,TzM,CHIRPS,precipitation,0.0
2024-04-03,TzM,CHIRPS,precipitation,0.0
2024-04-04,TzM,CHIRPS,precipitation,3.781671047210693
2024-04-05,TzM,CHIRPS,precipitation,0.0
2024-04-06,TzM,CHIRPS,precipitation,5.710723876953125
2024-04-07,TzM,CHIRPS,precipitation,5.710723876953125
2024-04-08,TzM,CHIRPS,precipitation,0.0
2024-04-09,TzM,CHIRPS,precipitation,0.0
2024-04-10,TzM,CHIRPS,precipitation,0.0
2024-04-11,TzM,CHIRPS,precipitation,0.0006503545446321368
2024-04-12,TzM,CHIRPS,precipitation,0.0
2024-04-13,TzM,CHIRPS,precipitation,0.0001284850004594773
2024-04-14,TzM,CHIRPS,precipitation,0.0
2024-04-15,TzM,CHIRPS,precipitation,2.240800619125366
2024-04-16,TzM,CHIRPS,precipitation,0.0
2024-04-17,TzM,CHIRPS,precipitation,0.0
2024-04-18,TzM,CHIRPS,precipitation,0.0
2024-04-19,TzM,CHIRPS,precipitation,0.0
2024-04-20,TzM,CHIRPS,precipitation,0.0
2024-04-21,TzM,CHIRPS,precipitation,0.0
2024-04-22,TzM,CHIRPS,precipitation,0.0
2024-04-23,TzM,CHIRPS,precipitation,0.0
2024-04-24,TzM,CHIRPS,precipitation,0.0
2024-04-25,TzM,CHIRPS,precipitation,0.0
2024-04-26,TzM,CHIRPS,precipitation,0.0
2024-04-27,TzM,CHIRPS,precipitation,0.0
2024-04-28,TzM,CHIRPS,precipitation,0.0
2024-04-29,TzM,CHIRPS,precipitation,0.0
2024-04-30,TzM,CHIRPS,precipitation,0.0
2024-05-01,TzM,CHIRPS,precipitation,0.0
2024-05-02,TzM,CHIRPS,precipitation,0.0
2024-05-03,TzM,CHIRPS,precipitation,0.0
2024-05-04,TzM,CHIRPS,precipitation,0.0
2024-05-05,TzM,CHIRPS,precipitation,0.0
2024-05-06,TzM,CHIRPS,precipitation,0.0
2024-05-07,TzM,CHIRPS,precipitation,0.0
2024-05-08,TzM,CHIRPS,precipitation,0.0
2024-05-09,TzM,CHIRPS,precipitation,0.0
2024-05-10,TzM,CHIRPS,precipitation,0.0
2024-05-11,TzM,CHIRPS,precipitation,8.581974029541016
2024-05-12,TzM,CHIRPS,precipitation,0.0
2024-05-13,TzM,CHIRPS,precipitation,0.0
2024-05-14,TzM,CHIRPS,precipitation,0.0
2024-05-15,TzM,CHIRPS,precipitation,0.0
2024-05-16,TzM,CHIRPS,precipitation,0.0016323527088388
2024-05-17,TzM,CHIRPS,precipitation,0.2139796763658523
2024-05-18,TzM,CHIRPS,precipitation,0.0013927591498941
2024-05-19,TzM,CHIRPS,precipitation,5.267688274383545
2024-05-20,TzM,CHIRPS,precipitation,0.0
2024-05-21,TzM,CHIRPS,precipitation,0.0
2024-05-22,TzM,CHIRPS,precipitation,0.0
2024-05-23,TzM,CHIRPS,precipitation,0.0
2024-05-24,TzM,CHIRPS,precipitation,0.0
2024-05-25,TzM,CHIRPS,precipitation,0.0
2024-05-26,TzM,CHIRPS,precipitation,0.0
2024-05-27,TzM,CHIRPS,precipitation,0.0
2024-05-28,TzM,CHIRPS,precipitation,0.0
2024-05-29,TzM,CHIRPS,precipitation,0.0
2024-05-30,TzM,CHIRPS,precipitation,0.0
2024-05-31,TzM,CHIRPS,precipitation,0.0
2024-06-01,TzM,CHIRPS,precipitation,0.0
2024-06-02,TzM,CHIRPS,precipitation,0.0
2024-06-03,TzM,CHIRPS,precipitation,7.524654388427734
2024-06-04,TzM,CHIRPS,precipitation,0.0
2024-06-05,TzM,CHIRPS,precipitation,0.0
2024-06-06,TzM,CHIRPS,precipitation,0.0
2024-06-07,TzM,CHIRPS,precipitation,0.0
2024-06-08,TzM,CHIRPS,precipitation,6.370445251464844
2024-06-09,TzM,CHIRPS,precipitation,0.0
2024-06-10,TzM,CHIRPS,precipitation,6.370445251464844
2024-06-11,TzM,CHIRPS,precipitation,7.310767650604248
2024-06-12,TzM,CHIRPS,precipitation,3.329897880554199
2024-06-13,TzM,CHIRPS,precipitation,0.0
2024-06-14,TzM,CHIRPS,precipitation,0.0
2024-06-15,TzM,CHIRPS,precipitation,0.0
2024-06-16,TzM,CHIRPS,precipitation,0.0
2024-06-17,TzM,CHIRPS,precipitation,0.0
2024-06-18,TzM,CHIRPS,precipitation,0.0
2024-06-19,TzM,CHIRPS,precipitation,0.0
2024-06-20,TzM,CHIRPS,precipitation,0.0
2024-06-21,TzM,CHIRPS,precipitation,0.0
2024-06-22,TzM,CHIRPS,precipitation,0.0
2024-06-23,TzM,CHIRPS,precipitation,0.0
2024-06-24,TzM,CHIRPS,precipitation,0.0
2024-06-25,TzM,CHIRPS,precipitation,0.0
2024-06-26,TzM,CHIRPS,precipitation,0.0
2024-06-27,TzM,CHIRPS,precipitation,0.0
2024-06-28,TzM,CHIRPS,precipitation,11.686609268188477
2024-06-29,TzM,CHIRPS,precipitation,0.0
2024-06-30,TzM,CHIRPS,precipitation,0.0
2024-07-01,TzM,CHIRPS,precipitation,2.6768834590911865
2024-07-02,TzM,CHIRPS,precipitation,0.0
2024-07-03,TzM,CHIRPS,precipitation,0.0
2024-07-04,TzM,CHIRPS,precipitation,0.0
2024-07-05,TzM,CHIRPS,precipitation,0.0
2024-07-06,TzM,CHIRPS,precipitation,0.0
2024-07-07,TzM,CHIRPS,precipitation,0.0
2024-07-08,TzM,CHIRPS,precipitation,0.0
2024-07-09,TzM,CHIRPS,precipitation,0.0
2024-07-10,TzM,CHIRPS,precipitation,0.0
2024-07-11,TzM,CHIRPS,precipitation,0.0
2024-07-12,TzM,CHIRPS,precipitation,0.0
2024-07-13,TzM,CHIRPS,precipitation,0.0
2024-07-14,TzM,CHIRPS,precipitation,0.0
2024-07-15,TzM,CHIRPS,precipitation,0.0
2024-07-16,TzM,CHIRPS,precipitation,0.0
2024-07-17,TzM,CHIRPS,precipitation,0.0
2024-07-18,TzM,CHIRPS,precipitation,0.0
2024-07-19,TzM,CHIRPS,precipitation,0.0
2024-07-20,TzM,CHIRPS,precipitation,0.0
2024-07-21,TzM,CHIRPS,precipitation,0.0
2024-07-22,TzM,CHIRPS,precipitation,0.0
2024-07-23,TzM,CHIRPS,precipitation,0.0
2024-07-24,TzM,CHIRPS,precipitation,0.0
2024-07-25,TzM,CHIRPS,precipitation,0.0
2024-07-26,TzM,CHIRPS,precipitation,0.0
2024-07-27,TzM,CHIRPS,precipitation,0.0
2024-07-28,TzM,CHIRPS,precipitation,0.0
2024-07-29,TzM,CHIRPS,precipitation,2.6039462089538574
2024-07-30,TzM,CHIRPS,precipitation,0.0
2024-07-31,TzM,CHIRPS,precipitation,0.0
2024-08-01,TzM,CHIRPS,precipitation,0.0
2024-08-02,TzM,CHIRPS,precipitation,0.0
2024-08-03,TzM,CHIRPS,precipitation,0.0
2024-08-04,TzM,CHIRPS,precipitation,0.0
2024-08-05,TzM,CHIRPS,precipitation,0.0
2024-08-06,TzM,CHIRPS,precipitation,0.0
2024-08-07,TzM,CHIRPS,precipitation,0.0
2024-08-08,TzM,CHIRPS,precipitation,0.0
2024-08-09,TzM,CHIRPS,precipitation,0.0
2024-08-10,TzM,CHIRPS,precipitation,0.0
2024-08-11,TzM,CHIRPS,precipitation,0.0
2024-08-12,TzM,CHIRPS,precipitation,0.0
2024-08-13,TzM,CHIRPS,precipitation,0.0
2024-08-14,TzM,CHIRPS,precipitation,0.0
2024-08-15,TzM,CHIRPS,precipitation,0.0
2024-08-16,TzM,CHIRPS,precipitation,0.0
2024-08-17,TzM,CHIRPS,precipitation,0.0
2024-08-18,TzM,CHIRPS,precipitation,0.0
2024-08-19,TzM,CHIRPS,precipitation,0.0
2024-08-20,TzM,CHIRPS,precipitation,0.0
2024-08-21,TzM,CHIRPS,precipitation,0.7594826221466064
2024-08-22,TzM,CHIRPS,precipitation,1.988278031349182
2024-08-23,TzM,CHIRPS,precipitation,0.2221744805574417
2024-08-24,TzM,CHIRPS,precipitation,0.0
2024-08-25,TzM,CHIRPS,precipitation,3.851762294769287
2024-08-26,TzM,CHIRPS,precipitation,0.0211851578205823
2024-08-27,TzM,CHIRPS,precipitation,0.0
2024-08-28,TzM,CHIRPS,precipitation,0.0059933713637292
2024-08-29,TzM,CHIRPS,precipitation,3.431846857070923
2024-08-30,TzM,CHIRPS,precipitation,1.5856812000274658
2024-08-31,TzM,CHIRPS,precipitation,0.8353952169418335
2024-09-01,TzM,CHIRPS,precipitation,0.0
2024-09-02,TzM,CHIRPS,precipitation,15.676202774047852
2024-09-03,TzM,CHIRPS,precipitation,0.0
2024-09-04,TzM,CHIRPS,precipitation,0.0
2024-09-05,TzM,CHIRPS,precipitation,0.0
2024-09-06,TzM,CHIRPS,precipitation,0.0
2024-09-07,TzM,CHIRPS,precipitation,0.0
2024-09-08,TzM,CHIRPS,precipitation,0.0
2024-09-09,TzM,CHIRPS,precipitation,0.0
2024-09-10,TzM,CHIRPS,precipitation,0.0
2024-09-11,TzM,CHIRPS,precipitation,0.0
2024-09-12,TzM,CHIRPS,precipitation,0.0
2024-09-13,TzM,CHIRPS,precipitation,0.0779760405421257
2024-09-14,TzM,CHIRPS,precipitation,2.455956220626831
2024-09-15,TzM,CHIRPS,precipitation,6.371972267515957e-05
2024-09-16,TzM,CHIRPS,precipitation,0.0
2024-09-17,TzM,CHIRPS,precipitation,0.0
2024-09-18,TzM,CHIRPS,precipitation,0.0
2024-09-19,TzM,CHIRPS,precipitation,11.42177391052246
2024-09-20,TzM,CHIRPS,precipitation,0.0
2024-09-21,TzM,CHIRPS,precipitation,0.0
2024-09-22,TzM,CHIRPS,precipitation,0.0
2024-09-23,TzM,CHIRPS,precipitation,0.0
2024-09-24,TzM,CHIRPS,precipitation,0.0
2024-09-25,TzM,CHIRPS,precipitation,0.0
2024-09-26,TzM,CHIRPS,precipitation,0.0
2024-09-27,TzM,CHIRPS,precipitation,0.0
2024-09-28,TzM,CHIRPS,precipitation,0.0
2024-09-29,TzM,CHIRPS,precipitation,0.0
2024-09-30,TzM,CHIRPS,precipitation,0.0
2024-10-01,TzM,CHIRPS,precipitation,1.9520339265000075e-05
2024-10-02,TzM,CHIRPS,precipitation,0.6700486540794373
2024-10-03,TzM,CHIRPS,precipitation,1.3503514528274536
2024-10-04,TzM,CHIRPS,precipitation,0.0
2024-10-05,TzM,CHIRPS,precipitation,0.0
2024-10-06,TzM,CHIRPS,precipitation,0.0
2024-10-07,TzM,CHIRPS,precipitation,8.780375480651855
2024-10-08,TzM,CHIRPS,precipitation,0.0
2024-10-09,TzM,CHIRPS,precipitation,0.0
2024-10-10,TzM,CHIRPS,precipitation,0.0
2024-10-11,TzM,CHIRPS,precipitation,0.0
2024-10-12,TzM,CHIRPS,precipitation,1.9082927703857424
2024-10-13,TzM,CHIRPS,precipitation,0.0
2024-10-14,TzM,CHIRPS,precipitation,1.9082927703857424
2024-10-15,TzM,CHIRPS,precipitation,1.9082927703857424
2024-10-16,TzM,CHIRPS,precipitation,0.0
2024-10-17,TzM,CHIRPS,precipitation,0.0
2024-10-18,TzM,CHIRPS,precipitation,0.0
2024-10-19,TzM,CHIRPS,precipitation,0.0
2024-10-20,TzM,CHIRPS,precipitation,0.0
2024-10-21,TzM,CHIRPS,precipitation,0.0
2024-10-22,TzM,CHIRPS,precipitation,0.0
2024-10-23,TzM,CHIRPS,precipitation,0.0
2024-10-24,TzM,CHIRPS,precipitation,0.0
2024-10-25,TzM,CHIRPS,precipitation,0.0
2024-10-26,TzM,CHIRPS,precipitation,0.0
2024-10-27,TzM,CHIRPS,precipitation,0.0
2024-10-28,TzM,CHIRPS,precipitation,0.0
2024-10-29,TzM,CHIRPS,precipitation,32.69935607910156
2024-10-30,TzM,CHIRPS,precipitation,0.0
2024-10-31,TzM,CHIRPS,precipitation,0.0
2024-11-01,TzM,CHIRPS,precipitation,0.0
2024-11-02,TzM,CHIRPS,precipitation,0.0
2024-11-03,TzM,CHIRPS,precipitation,0.0
2024-11-04,TzM,CHIRPS,precipitation,0.0
2024-11-05,TzM,CHIRPS,precipitation,0.0
2024-11-06,TzM,CHIRPS,precipitation,0.0
2024-11-07,TzM,CHIRPS,precipitation,0.0
2024-11-08,TzM,CHIRPS,precipitation,0.0
2024-11-09,TzM,CHIRPS,precipitation,0.0
2024-11-10,TzM,CHIRPS,precipitation,0.0
2024-11-11,TzM,CHIRPS,precipitation,0.0
2024-11-12,TzM,CHIRPS,precipitation,5.196770668029785
2024-11-13,TzM,CHIRPS,precipitation,0.0
2024-11-14,TzM,CHIRPS,precipitation,0.0
2024-11-15,TzM,CHIRPS,precipitation,0.0
2024-11-16,TzM,CHIRPS,precipitation,0.0
2024-11-17,TzM,CHIRPS,precipitation,0.0
2024-11-18,TzM,CHIRPS,precipitation,0.0
2024-11-19,TzM,CHIRPS,precipitation,0.0
2024-11-20,TzM,CHIRPS,precipitation,0.0
2024-11-21,TzM,CHIRPS,precipitation,0.0
2024-11-22,TzM,CHIRPS,precipitation,0.0
2024-11-23,TzM,CHIRPS,precipitation,0.0
2024-11-24,TzM,CHIRPS,precipitation,0.0
2024-11-25,TzM,CHIRPS,precipitation,0.0
2024-11-26,TzM,CHIRPS,precipitation,3.914576530456543
2024-11-27,TzM,CHIRPS,precipitation,0.0
2024-11-28,TzM,CHIRPS,precipitation,0.0
2024-11-29,TzM,CHIRPS,precipitation,0.0
2024-11-30,TzM,CHIRPS,precipitation,0.0
2024-12-01,TzM,CHIRPS,precipitation,0.0
2024-12-02,TzM,CHIRPS,precipitation,0.0
2024-12-03,TzM,CHIRPS,precipitation,0.0
2024-12-04,TzM,CHIRPS,precipitation,0.0
2024-12-05,TzM,CHIRPS,precipitation,0.0
2024-12-06,TzM,CHIRPS,precipitation,0.0
2024-12-07,TzM,CHIRPS,precipitation,0.0
2024-12-08,TzM,CHIRPS,precipitation,0.0
2024-12-09,TzM,CHIRPS,precipitation,0.0
2024-12-10,TzM,CHIRPS,precipitation,0.0
2024-12-11,TzM,CHIRPS,precipitation,0.0
2024-12-12,TzM,CHIRPS,precipitation,0.0
2024-12-13,TzM,CHIRPS,precipitation,0.0
2024-12-14,TzM,CHIRPS,precipitation,0.0
2024-12-15,TzM,CHIRPS,precipitation,0.0
2024-12-16,TzM,CHIRPS,precipitation,0.0
2024-12-17,TzM,CHIRPS,precipitation,0.0
2024-12-18,TzM,CHIRPS,precipitation,0.0
2024-12-19,TzM,CHIRPS,precipitation,5.383047103881836
2024-12-20,TzM,CHIRPS,precipitation,0.0
2024-12-21,TzM,CHIRPS,precipitation,0.0
2024-12-22,TzM,CHIRPS,precipitation,0.0
2024-12-23,TzM,CHIRPS,precipitation,0.0
2024-12-24,TzM,CHIRPS,precipitation,0.0
2024-12-25,TzM,CHIRPS,precipitation,0.0
2024-12-26,TzM,CHIRPS,precipitation,0.0
2024-12-27,TzM,CHIRPS,precipitation,0.0
2024-12-28,TzM,CHIRPS,precipitation,0.0
2024-12-29,TzM,CHIRPS,precipitation,0.0
2024-12-30,TzM,CHIRPS,precipitation,0.0
2018-01-01,Oran,LAI,Fpar,0.09032258064516129
2018-01-01,TzM,LAI,Fpar,0.09941935483870967
2018-01-01,Oran,LAI,Lai,0.1
2018-01-01,TzM,LAI,Lai,0.1
2018-01-05,Oran,LAI,Fpar,0.1688709677419355
2018-01-05,TzM,LAI,Fpar,0.1029032258064516
2018-01-05,Oran,LAI,Lai,0.2290322580645161
2018-01-05,TzM,LAI,Lai,0.10580645161290324
2018-01-09,Oran,LAI,Fpar,0.08209677419354838
2018-01-09,TzM,LAI,Fpar,0.12025806451612905
2018-01-09,Oran,LAI,Lai,0.1
2018-01-09,TzM,LAI,Lai,0.12258064516129033
2018-01-13,Oran,LAI,Fpar,0.15161290322580645
2018-01-13,TzM,LAI,Fpar,0.10348387096774193
2018-01-13,Oran,LAI,Lai,0.1967741935483871
2018-01-13,TzM,LAI,Lai,0.10580645161290324
2018-01-17,Oran,LAI,Fpar,0.09032258064516129
2018-01-17,TzM,LAI,Fpar,0.1029032258064516
2018-01-17,Oran,LAI,Lai,0.1
2018-01-17,TzM,LAI,Lai,0.10580645161290324
2018-01-21,Oran,LAI,Fpar,0.15548387096774194
2018-01-21,TzM,LAI,Fpar,0.1046451612903226
2018-01-21,Oran,LAI,Lai,0.1967741935483871
2018-01-21,TzM,LAI,Lai,0.10580645161290324
2018-01-25,Oran,LAI,Fpar,0.15483870967741936
2018-01-25,TzM,LAI,Fpar,0.12070967741935483
2018-01-25,Oran,LAI,Lai,0.1967741935483871
2018-01-25,TzM,LAI,Lai,0.1367741935483871
2018-01-29,Oran,LAI,Fpar,0.15951612903225806
2018-01-29,TzM,LAI,Fpar,0.2198064516129032
2018-01-29,Oran,LAI,Lai,0.1967741935483871
2018-01-29,TzM,LAI,Lai,0.21548387096774202
2018-02-02,Oran,LAI,Fpar,0.14161290322580647
2018-02-02,TzM,LAI,Fpar,0.10058064516129032
2018-02-02,Oran,LAI,Lai,0.1967741935483871
2018-02-02,TzM,LAI,Lai,0.1
2018-02-06,Oran,LAI,Fpar,0.17741935483870966
2018-02-06,TzM,LAI,Fpar,0.10348387096774193
2018-02-06,Oran,LAI,Lai,0.1967741935483871
2018-02-06,TzM,LAI,Lai,0.10580645161290324
2018-02-10,Oran,LAI,Fpar,0.13032258064516128
2018-02-10,TzM,LAI,Fpar,0.1023225806451613
2018-02-10,Oran,LAI,Lai,0.15000000000000002
2018-02-10,TzM,LAI,Lai,0.10580645161290324
2018-02-14,Oran,LAI,Fpar,0.16661290322580644
2018-02-14,TzM,LAI,Fpar,0.1046451612903226
2018-02-14,Oran,LAI,Lai,0.2290322580645161
2018-02-14,TzM,LAI,Lai,0.10580645161290324
2018-02-18,Oran,LAI,Fpar,0.16338709677419352
2018-02-18,TzM,LAI,Fpar,0.1592258064516129
2018-02-18,Oran,LAI,Lai,0.2290322580645161
2018-02-18,TzM,LAI,Lai,0.2
2018-02-22,Oran,LAI,Fpar,0.14822580645161293
2018-02-22,TzM,LAI,Fpar,0.16741935483870968
2018-02-22,Oran,LAI,Lai,0.2
2018-02-22,TzM,LAI,Lai,0.2858064516129033
2018-02-26,Oran,LAI,Fpar,0.14983870967741938
2018-02-26,TzM,LAI,Fpar,0.10522580645161293
2018-02-26,Oran,LAI,Lai,0.1967741935483871
2018-02-26,TzM,LAI,Lai,0.10580645161290324
2018-03-02,Oran,LAI,Fpar,0.11129032258064518
2018-03-02,TzM,LAI,Fpar,0.13483870967741937
2018-03-02,Oran,LAI,Lai,0.1967741935483871
2018-03-02,TzM,LAI,Lai,0.20580645161290323
2018-03-06,Oran,LAI,Fpar,0.19306451612903228
2018-03-06,TzM,LAI,Fpar,0.15883870967741937
2018-03-06,Oran,LAI,Lai,0.31129032258064515
2018-03-06,TzM,LAI,Lai,0.2
2018-03-10,Oran,LAI,Fpar,0.15629032258064515
2018-03-10,TzM,LAI,Fpar,0.1998064516129032
2018-03-10,Oran,LAI,Lai,0.25000000000000006
2018-03-10,TzM,LAI,Lai,0.30000000000000004
2018-03-14,Oran,LAI,Fpar,0.17580645161290323
2018-03-14,TzM,LAI,Fpar,0.19161290322580646
2018-03-14,Oran,LAI,Lai,0.2645161290322581
2018-03-14,TzM,LAI,Lai,0.2548387096774194
2018-03-18,Oran,LAI,Fpar,0.1861290322580645
2018-03-18,TzM,LAI,Fpar,0.15980645161290327
2018-03-18,Oran,LAI,Lai,0.30000000000000004
2018-03-18,TzM,LAI,Lai,0.21161290322580648
2018-03-22,Oran,LAI,Fpar,0.1796774193548387
2018-03-22,TzM,LAI,Fpar,0.17393548387096774
2018-03-22,Oran,LAI,Lai,0.28225806451612906
2018-03-22,TzM,LAI,Lai,0.2606451612903226
2018-03-26,Oran,LAI,Fpar,0.2314516129032258
2018-03-26,TzM,LAI,Fpar,0.15941935483870967
2018-03-26,Oran,LAI,Lai,0.4145161290322581
2018-03-26,TzM,LAI,Lai,0.23096774193548386
2018-03-30,Oran,LAI,Fpar,0.22483870967741937
2018-03-30,TzM,LAI,Fpar,0.19858064516129037
2018-03-30,Oran,LAI,Lai,0.385483870967742
2018-03-30,TzM,LAI,Lai,0.30000000000000004
2018-04-03,Oran,LAI,Fpar,0.342258064516129
2018-04-03,TzM,LAI,Fpar,0.1812903225806452
2018-04-03,Oran,LAI,Lai,0.5854838709677419
2018-04-03,TzM,LAI,Lai,0.2606451612903226
2018-04-07,Oran,LAI,Fpar,0.28677419354838707
2018-04-07,TzM,LAI,Fpar,0.17258064516129032
2018-04-07,Oran,LAI,Lai,0.5887096774193549
2018-04-07,TzM,LAI,Lai,0.34516129032258064
2018-04-11,Oran,LAI,Fpar,0.3467741935483871
2018-04-11,TzM,LAI,Fpar,0.2501290322580645
2018-04-11,Oran,LAI,Lai,0.7645161290322581
2018-04-11,TzM,LAI,Lai,0.4212903225806452
2018-04-15,Oran,LAI,Fpar,0.3587096774193549
2018-04-15,TzM,LAI,Fpar,0.30193548387096775
2018-04-15,Oran,LAI,Lai,0.7838709677419354
2018-04-15,TzM,LAI,Lai,0.5212903225806452
2018-04-19,Oran,LAI,Fpar,0.37693548387096776
2018-04-19,TzM,LAI,Fpar,0.2629677419354839
2018-04-19,Oran,LAI,Lai,0.767741935483871
2018-04-19,TzM,LAI,Lai,0.44903225806451624
2018-04-23,Oran,LAI,Fpar,0.33838709677419354
2018-04-23,TzM,LAI,Fpar,0.2556774193548388
2018-04-23,Oran,LAI,Lai,0.6935483870967742
2018-04-23,TzM,LAI,Lai,0.41161290322580646
2018-04-27,Oran,LAI,Fpar,0.4745161290322581
2018-04-27,TzM,LAI,Fpar,0.45251612903225813
2018-04-27,Oran,LAI,Lai,1.0854838709677421
2018-04-27,TzM,LAI,Lai,0.9935483870967743
2018-05-01,Oran,LAI,Fpar,0.405
2018-05-01,TzM,LAI,Fpar,0.28116129032258064
2018-05-01,Oran,LAI,Lai,0.9612903225806451
2018-05-01,TzM,LAI,Lai,0.5058064516129032
2018-05-05,Oran,LAI,Fpar,0.4517741935483871
2018-05-05,TzM,LAI,Fpar,0.30529032258064515
2018-05-05,Oran,LAI,Lai,1.0774193548387094
2018-05-05,TzM,LAI,Lai,0.56
2018-05-09,Oran,LAI,Fpar,0.530483870967742
2018-05-09,TzM,LAI,Fpar,0.44541935483870965
2018-05-09,Oran,LAI,Lai,1.3661290322580646
2018-05-09,TzM,LAI,Lai,0.8741935483870968
2018-05-13,Oran,LAI,Fpar,0.5114516129032258
2018-05-13,TzM,LAI,Fpar,0.3183225806451613
2018-05-13,Oran,LAI,Lai,1.42741935483871
2018-05-13,TzM,LAI,Lai,0.5664516129032259
2018-05-17,Oran,LAI,Fpar,0.48564516129032265
2018-05-17,TzM,LAI,Fpar,0.35045161290322585
2018-05-17,Oran,LAI,Lai,1.3112903225806452
2018-05-17,TzM,LAI,Lai,0.6748387096774193
2018-05-21,Oran,LAI,Fpar,0.4219354838709677
2018-05-21,TzM,LAI,Fpar,0.27948387096774197
2018-05-21,Oran,LAI,Lai,0.9258064516129032
2018-05-21,TzM,LAI,Lai,0.567741935483871
2018-05-25,Oran,LAI,Fpar,0.46467741935483864
2018-05-25,TzM,LAI,Fpar,0.2652903225806452
2018-05-25,Oran,LAI,Lai,1.1661290322580644
2018-05-25,TzM,LAI,Lai,0.5
2018-05-29,Oran,LAI,Fpar,0.41403225806451616
2018-05-29,TzM,LAI,Fpar,0.23587096774193547
2018-05-29,Oran,LAI,Lai,1.0403225806451613
2018-05-29,TzM,LAI,Lai,0.43548387096774194
2018-06-02,Oran,LAI,Fpar,0.42935483870967744
2018-06-02,TzM,LAI,Fpar,0.3291612903225807
2018-06-02,Oran,LAI,Lai,1.1225806451612905
2018-06-02,TzM,LAI,Lai,0.6322580645161291
2018-06-06,Oran,LAI,Fpar,0.2593548387096774
2018-06-06,TzM,LAI,Fpar,0.16264516129032258
2018-06-06,Oran,LAI,Lai,0.503225806451613
2018-06-06,TzM,LAI,Lai,0.31161290322580654
2018-06-10,Oran,LAI,Fpar,0.4843548387096774
2018-06-10,TzM,LAI,Fpar,0.2590967741935484
2018-06-10,Oran,LAI,Lai,1.2790322580645161
2018-06-10,TzM,LAI,Lai,0.4464516129032259
2018-06-14,Oran,LAI,Fpar,0.3879032258064516
2018-06-14,TzM,LAI,Fpar,0.2611612903225807
2018-06-14,Oran,LAI,Lai,0.9225806451612905
2018-06-14,TzM,LAI,Lai,0.5058064516129032
2018-06-18,Oran,LAI,Fpar,0.3491935483870968
2018-06-18,TzM,LAI,Fpar,0.2556774193548388
2018-06-18,Oran,LAI,Lai,0.7258064516129032
2018-06-18,TzM,LAI,Lai,0.5058064516129032
2018-06-22,Oran,LAI,Fpar,0.2761290322580645
2018-06-22,TzM,LAI,Fpar,0.2495483870967742
2018-06-22,Oran,LAI,Lai,0.5967741935483871
2018-06-22,TzM,LAI,Lai,0.46903225806451615
2018-06-26,Oran,LAI,Fpar,0.2525806451612903
2018-06-26,TzM,LAI,Fpar,0.259741935483871
2018-06-26,Oran,LAI,Lai,0.5435483870967742
2018-06-26,TzM,LAI,Lai,0.5058064516129032
2018-06-30,Oran,LAI,Fpar,0.22370967741935485
2018-06-30,TzM,LAI,Fpar,0.2558064516129032
2018-06-30,Oran,LAI,Lai,0.49354838709677423
2018-06-30,TzM,LAI,Lai,0.5058064516129032
2018-07-04,Oran,LAI,Fpar,0.19983870967741937
2018-07-04,TzM,LAI,Fpar,0.24825806451612906
2018-07-04,Oran,LAI,Lai,0.41129032258064524
2018-07-04,TzM,LAI,Lai,0.5
2018-07-08,Oran,LAI,Fpar,0.18048387096774193
2018-07-08,TzM,LAI,Fpar,0.23490322580645162
2018-07-08,Oran,LAI,Lai,0.30000000000000004
2018-07-08,TzM,LAI,Lai,0.39032258064516134
2018-07-12,Oran,LAI,Fpar,0.17935483870967742
2018-07-12,TzM,LAI,Fpar,0.25800000000000006
2018-07-12,Oran,LAI,Lai,0.3500000000000001
2018-07-12,TzM,LAI,Lai,0.5
2018-07-16,Oran,LAI,Fpar,0.1861290322580645
2018-07-16,TzM,LAI,Fpar,0.2638709677419355
2018-07-16,Oran,LAI,Lai,0.30000000000000004
2018-07-16,TzM,LAI,Lai,0.46903225806451615
2018-07-20,Oran,LAI,Fpar,0.16903225806451613
2018-07-20,TzM,LAI,Fpar,0.2369032258064516
2018-07-20,Oran,LAI,Lai,0.29677419354838713
2018-07-20,TzM,LAI,Lai,0.4058064516129033
2018-07-24,Oran,LAI,Fpar,0.15435483870967742
2018-07-24,TzM,LAI,Fpar,0.23058064516129037
2018-07-24,Oran,LAI,Lai,0.32903225806451614
2018-07-24,TzM,LAI,Lai,0.4058064516129033
2018-07-28,Oran,LAI,Fpar,0.15403225806451615
2018-07-28,TzM,LAI,Fpar,0.20935483870967744
2018-07-28,Oran,LAI,Lai,0.24677419354838712
2018-07-28,TzM,LAI,Lai,0.39032258064516134
2018-08-01,Oran,LAI,Fpar,0.17612903225806453
2018-08-01,TzM,LAI,Fpar,0.2787096774193549
2018-08-01,Oran,LAI,Lai,0.32903225806451614
2018-08-01,TzM,LAI,Lai,0.5141935483870967
2018-08-05,Oran,LAI,Fpar,0.14
2018-08-05,TzM,LAI,Fpar,0.25574193548387103
2018-08-05,Oran,LAI,Lai,0.23225806451612907
2018-08-05,TzM,LAI,Lai,0.4451612903225807
2018-08-09,Oran,LAI,Fpar,0.1796774193548387
2018-08-09,TzM,LAI,Fpar,0.2821935483870968
2018-08-09,Oran,LAI,Lai,0.28225806451612906
2018-08-09,TzM,LAI,Lai,0.5309677419354839
2018-08-13,Oran,LAI,Fpar,0.1464516129032258
2018-08-13,TzM,LAI,Fpar,0.28
2018-08-13,Oran,LAI,Lai,0.3032258064516129
