name,date,product,B8,B4,B11,B3
TzM,2020-05-28,S2,3415.8748003488936,1741.4167638962826,3384.3121750359637,1186.3690855129755
Oran,2020-05-30,S2,2734.1425330033,934.2876057136958,2370.7974938118796,865.1209132632009
TzM,2020-05-30,S2,,,,
Oran,2020-05-30,S2,2731.8502475247515,962.9064691625408,2359.059393048679,898.5867110148512
TzM,2020-05-30,S2,3954.4701457877877,2065.8312565842375,3947.2911847664777,1439.481099695285
Oran,2020-06-09,S2,2570.4010416666656,1376.0173525165008,2804.5422081270613,1025.4915815800327
TzM,2020-06-09,S2,,,,
Oran,2020-06-09,S2,2578.1413469471945,1365.9485483704618,2811.309650886961,1009.56711530528
TzM,2020-06-09,S2,4057.565236352926,2014.4287089794846,4168.352801912121,1354.5052503993013
Oran,2020-06-09,S2,2578.3715191831675,1366.0026815181513,2812.250567244225,1009.5065104166663
TzM,2020-06-09,S2,,,,
Oran,2020-06-12,S2,2583.2652640264023,1416.5677856848179,2862.7901454207904,963.1306595503297
TzM,2020-06-12,S2,3508.729879133199,1702.3543481462173,3507.788771961619,1120.266512987233
Oran,2020-06-14,S2,2599.0454826732657,1562.1943713902635,3032.444564768976,1096.9922132838283
TzM,2020-06-14,S2,,,,
Oran,2020-06-14,S2,2599.8672777433985,1563.0266991542899,3032.525461530527,1096.2449076938947
TzM,2020-06-14,S2,3818.5899704346416,1840.4127652102993,3835.740368604085,1250.077815788579
Oran,2020-06-17,S2,3862.0605146452135,3532.6101227310223,3023.0141682136937,3617.4021374793715
TzM,2020-06-17,S2,,,,
Oran,2020-06-17,S2,3837.634346637788,3495.1372602103943,3009.8860225866338,3600.3265006188108
TzM,2020-06-17,S2,2466.3026937323702,1159.0299108508248,2106.4311557675096,840.7158780683964
Oran,2020-06-19,S2,2886.2303913985133,1912.819964418316,3420.414268770626,1325.982879537953
TzM,2020-06-19,S2,,,,
Oran,2020-06-19,S2,2883.0236953382837,1921.2139026402635,3408.889838593234,1345.313028568481
TzM,2020-06-19,S2,3809.0648115633367,1941.8765504819933,3910.994319147248,1359.356052968429
Oran,2020-06-22,S2,2614.536922442242,1740.308323019801,3226.8904445132002,1177.4589908209566
TzM,2020-06-22,S2,,,,
Oran,2020-06-22,S2,2623.8523489067657,1764.2499613242571,3213.695157797027,1212.0179842202965
TzM,2020-06-22,S2,3362.6674973663007,1687.737531009639,3416.957294486796,1156.2759659715218
Oran,2020-06-27,S2,2374.5647303011547,1604.8976124174912,2775.994520936468,1081.5501882219464
TzM,2020-06-27,S2,3544.122764190802,1682.32083507969,3460.7651819798593,1114.9472807802529
Oran,2020-06-29,S2,2983.9479553424076,2078.2467770214525,3650.843144080032,1440.4604218234322
TzM,2020-06-29,S2,,,,
Oran,2020-06-29,S2,2990.1511963696353,2098.9491027227714,3629.166163882013,1473.992690284653
TzM,2020-06-29,S2,3902.2764473997186,1932.6390931025485,3864.1726288245204,1350.9161352076933
Oran,2020-07-02,S2,2754.3043394183146,1878.6244972153465,3363.6948226072586,1264.4657848597353
TzM,2020-07-02,S2,,,,
Oran,2020-07-02,S2,2760.2572581476893,1890.9436494430695,3351.9630388820115,1281.501224731848
TzM,2020-07-02,S2,3467.679442449505,1703.2244871373705,3456.901239252822,1131.506252902728
Oran,2020-07-04,S2,4685.729476072604,3478.192656765676,5003.6049917491755,2513.712536097359
TzM,2020-07-04,S2,,,,
Oran,2020-07-04,S2,4639.837059096534,3429.2268203382823,4967.910736386134,2471.491091687292
TzM,2020-07-04,S2,4102.342295449653,2041.5682495270664,4092.620696881475,1376.6933302370887
Oran,2020-07-07,S2,4321.417723803631,3259.7111695544536,4766.581231951318,2311.776853857259
TzM,2020-07-07,S2,,,,
Oran,2020-07-07,S2,4290.605455858084,3226.5006445957083,4739.929481229372,2285.0016630569294
TzM,2020-07-07,S2,3422.5088129679775,1735.3829109980852,3484.222957894854,1160.1604062121223
Oran,2020-07-09,S2,4464.864016089107,3412.076706889438,5060.664384797852,2434.2116981229365
TzM,2020-07-09,S2,,,,
Oran,2020-07-17,S2,3652.44180589934,2795.3504280115503,4540.532964624586,1980.5847514438933
TzM,2020-07-17,S2,,,,
Oran,2020-07-17,S2,3545.0023205445545,2683.555254744223,4467.316174195543,1902.9862701113857
TzM,2020-07-17,S2,3164.0881013604585,1653.9225920094239,3409.875015575617,1135.3475231935113
Oran,2020-07-19,S2,3979.5351175742576,3031.626830651814,4796.986386138611,2177.8541279909223
TzM,2020-07-19,S2,,,,
Oran,2020-07-19,S2,3893.4058245668293,2941.1112701113857,4742.303656146861,2112.3751289191414
TzM,2020-07-19,S2,3619.575306698081,1850.9287259710684,3780.4193409531135,1273.157545962233
Oran,2020-07-22,S2,3387.876830651814,2644.7996983292064,4397.355275371284,1934.740099009899
TzM,2020-07-22,S2,,,,
Oran,2020-07-22,S2,3315.64554971122,2573.069680796203,4344.940465140262,1884.199321885313
TzM,2020-07-22,S2,3171.507617893269,1684.9537149265393,3359.481920955152,1161.0674735780872
Oran,2020-07-24,S2,3635.6788366336636,2785.221753816004,4716.077867161712,2046.3198483910885
TzM,2020-07-24,S2,,,,
Oran,2020-07-24,S2,3629.2023385932334,2779.125270730196,4707.359774649338,2038.5558864480192
TzM,2020-07-24,S2,3645.143663838509,1898.0566952502859,3884.2097214513046,1310.9526557845002
Oran,2020-07-27,S2,3185.077506188118,2433.490898308581,3959.2780270214503,1797.3917079207918
TzM,2020-07-27,S2,3218.9647424642326,1699.385114240079,3358.748479253275,1146.7722844617626
Oran,2020-07-29,S2,3804.382103444718,2964.051296926566,4766.038327660887,2150.3137634075892
TzM,2020-07-29,S2,,,,
Oran,2020-07-29,S2,3705.130981848184,2865.9681054042894,4691.267249381186,2082.577158106435
TzM,2020-07-29,S2,3602.812650800303,1907.1121557788379,3771.6198416384445,1303.6644841921636
Oran,2020-08-01,S2,3454.0156378919137,2617.9377707301974,4373.092086943067,1915.8613990305269
TzM,2020-08-01,S2,,,,
Oran,2020-08-01,S2,3423.951268564355,2594.6884926773932,4345.163288985151,1900.4857028671606
TzM,2020-08-01,S2,3203.9283408285073,1701.029140565706,3333.0470553585774,1155.250336999739
Oran,2020-08-03,S2,3876.634436881188,2987.279458023926,4881.168652021452,2153.635158828382
TzM,2020-08-03,S2,4038.312107069628,2075.142740629141,4273.96067014805,1403.805536990677
Oran,2020-08-06,S2,3622.7586117986766,2757.592280321782,4581.345168110563,1935.7581347978542
TzM,2020-08-06,S2,,,,
Oran,2020-08-06,S2,3510.110909137787,2645.5540300123753,4496.235354785476,1868.0749020214528
TzM,2020-08-06,S2,3151.990258158792,1710.9702647288705,3405.7350728938904,1143.1858539403481
Oran,2020-08-08,S2,3846.281404702969,2972.6575907590754,4854.4587071988435,2122.187461324257
TzM,2020-08-08,S2,,,,
Oran,2020-08-08,S2,3659.143461221121,2792.4178269389436,4709.588013098185,2016.175639438944
TzM,2020-08-08,S2,4295.600352292165,2985.852360130948,4561.188096829372,2499.884949988105
Oran,2020-08-13,S2,3449.187203485974,2561.8454904084133,4573.30711117987,1837.8936417079196
TzM,2020-08-13,S2,,,,
Oran,2020-08-13,S2,3377.891875515675,2495.550162438119,4513.992509797856,1799.958462252475
TzM,2020-08-13,S2,3421.9188481971923,1717.5630161193474,3567.761364537431,1136.632579662207
Oran,2020-08-16,S2,3287.7982544348174,2440.247498968646,4377.907552083332,1735.5061494430686
TzM,2020-08-16,S2,,,,
Oran,2020-08-16,S2,3249.444809715345,2401.6706889438938,4342.9040583745855,1711.056879125412
TzM,2020-08-16,S2,3092.7734852003296,1615.329461140248,3283.9638022632766,1033.9551252279703
Oran,2020-08-18,S2,3475.5275629125395,2652.9044193481836,4620.06948741749,1908.6897818688112
TzM,2020-08-18,S2,,,,
Oran,2020-08-21,S2,3385.1271142739265,2510.16246390264,4402.63500412541,1791.4972024546203
TzM,2020-08-21,S2,,,,
Oran,2020-08-21,S2,3323.8438660272263,2456.0418600453795,4357.02793677805,1759.209390470296
TzM,2020-08-21,S2,3163.711148744321,1691.8834094178674,3404.9966526580483,1093.146863920071
Oran,2020-08-23,S2,3520.430654393563,2639.265096431517,4587.452996080855,1886.9686984323423
TzM,2020-08-23,S2,,,,
Oran,2020-08-23,S2,3486.280889026402,2606.1596405734326,4550.899030528049,1868.7823458127066
TzM,2020-08-23,S2,3451.8382287973345,1840.6143590208312,3782.6932339514483,1212.079792476126
Oran,2020-08-26,S2,3219.3776815181513,2405.0251908003293,4434.318920173267,1697.785994224422
TzM,2020-08-26,S2,,,,
Oran,2020-08-26,S2,3153.772509282177,2345.79663005363,4368.209081064355,1669.5344085189765
TzM,2020-08-26,S2,3078.7860589721226,1697.681849590503,3402.401244916682,1108.1659341406214
Oran,2020-08-28,S2,3338.0026686262363,2515.049105301155,4552.56478186881,1796.2991826526395
TzM,2020-08-28,S2,,,,
Oran,2020-08-28,S2,3295.34634127475,2477.8240640470294,4519.6350556930665,1780.1312912541252
TzM,2020-08-28,S2,3444.9219180099467,1915.7323089296415,3825.4210684307704,1267.5061113061995
Oran,2020-08-31,S2,3372.5480352722766,2449.1987804249175,4355.845438840758,1720.6920766295368
TzM,2020-08-31,S2,,,,
Oran,2020-08-31,S2,3340.3513820132007,2404.2265624999986,4343.011344884487,1689.137402021451
TzM,2020-08-31,S2,3267.203372262937,1742.9929145096776,3437.6662683084305,1114.6018418876508
Oran,2020-09-02,S2,3723.3380002062704,2726.2354708127064,4883.824502372111,1987.369031043729
TzM,2020-09-02,S2,,,,
Oran,2020-09-02,S2,3749.7789423473587,2749.9634643151808,4908.147161200494,2002.6558116749168
TzM,2020-09-02,S2,3483.966554899805,1870.6825235899812,3806.581401012698,1232.0855639506563
Oran,2020-09-05,S2,3129.3458642739265,2287.3265264026386,4306.165931827555,1603.352142636138
TzM,2020-09-05,S2,,,,
Oran,2020-09-05,S2,3082.1226923473573,2244.7244869018136,4261.862971844057,1585.9214753506594
TzM,2020-09-05,S2,3164.370382537185,1711.8837832327044,3405.752704493707,1113.756754154442
Oran,2020-09-07,S2,1032.9034524546205,805.3389155321778,1311.608691728548,645.7330858085804
TzM,2020-09-07,S2,,,,
Oran,2020-09-07,S2,1056.3386319100657,825.5537850660063,1318.7767893976893,667.4583591171613
TzM,2020-09-07,S2,3636.243880198007,1981.9807202165857,3935.6264570282847,1324.6160185321535
Oran,2020-09-10,S2,3013.386215965346,2202.1451242780518,4227.330858085806,1548.7208900577552
TzM,2020-09-10,S2,,,,
Oran,2020-09-10,S2,3010.7006239686452,2197.381884282178,4218.775371287129,1544.5601536716167
TzM,2020-09-10,S2,3222.658101020625,1763.8434961882217,3536.4106979009734,1118.6403051688396
Oran,2020-09-12,S2,3136.464070235148,2260.635287747524,4345.53961685231,1587.0235922029701
TzM,2020-09-12,S2,,,,
Oran,2020-09-12,S2,3088.834725660064,2225.1428295173264,4293.17098545792,1580.8982570132007
TzM,2020-09-12,S2,3559.884785736132,1963.2301056876486,3857.603184222746,1287.7996748943676
Oran,2020-09-15,S2,3077.3393409653463,2202.670946782178,4131.390302702144,1555.8519750412534
TzM,2020-09-15,S2,,,,
Oran,2020-09-15,S2,2995.937770730197,2136.8730662128705,4065.5009024339906,1539.6669889645207
TzM,2020-09-15,S2,3080.3681509758812,1719.5606089783525,3403.804902638225,1138.7638396447628
Oran,2020-09-22,S2,2542.4532410272273,1822.871119533828,4024.9958616955428,1337.0335963283821
TzM,2020-09-22,S2,,,,
Oran,2020-09-25,S2,2492.135004125411,1783.0389206889429,3832.944371390262,1301.4339031559402
TzM,2020-09-25,S2,,,,
Oran,2020-09-25,S2,2466.5369095503297,1771.1723004331675,3794.3407461839897,1310.551271142739
TzM,2020-09-25,S2,3238.217526251996,1777.9016697062712,3516.3455691614076,1152.466928714643
Oran,2020-09-27,S2,2578.257361283001,1856.9887324669967,3927.6339856641907,1357.179893770627
TzM,2020-09-27,S2,,,,
Oran,2020-09-27,S2,2567.514039294553,1847.4853418935631,3907.573599938119,1355.7194590552804
TzM,2020-09-27,S2,3505.1433579900063,1874.8959605342145,3718.876029406767,1219.2586005731828
Oran,2020-10-07,S2,2488.42855301155,1758.3110432136957,3859.373091996697,1294.4989944306922
TzM,2020-10-07,S2,,,,
Oran,2020-10-07,S2,2474.6619869018145,1755.5223416872936,3834.9592615511533,1307.5202016295377
TzM,2020-10-07,S2,3079.468718494772,1693.9313936496787,3465.6199832349694,1088.317153569931
Oran,2020-10-10,S2,2253.612842924917,1663.1525758044547,3738.62368502475,1258.1832714521454
TzM,2020-10-10,S2,,,,
Oran,2020-10-10,S2,2240.9737391707913,1661.0573045585804,3710.1353779909223,1268.7517790841578
TzM,2020-10-10,S2,2840.4158633423567,1653.4158067037456,3321.363784138919,1089.9326170436905
Oran,2020-10-12,S2,2416.586878609736,1671.2369147070954,3745.013407590759,1219.8390186674912
TzM,2020-10-12,S2,,,,
Oran,2020-10-12,S2,2394.884527124586,1660.8157100866333,3705.1632374174897,1224.4151712046203
TzM,2020-10-12,S2,3239.2786676333,1772.8424257184595,3572.1395009005537,1118.0610620872462
Oran,2020-10-15,S2,2316.558374587458,1633.0915196988442,3639.405076835806,1194.4656688325076
TzM,2020-10-15,S2,,,,
Oran,2020-10-15,S2,2308.6026454207913,1631.4164603960382,3624.6391682136937,1200.8314124381177
TzM,2020-10-15,S2,2915.4640231538633,1620.542099480057,3234.0597197521456,1015.407622424359
Oran,2020-10-17,S2,2487.2857492780527,1744.375386757424,3824.7738629331684,1280.7438118811874
TzM,2020-10-17,S2,,,,
Oran,2020-10-17,S2,2470.8893487004934,1743.6572813531354,3798.0278852103943,1295.128893358086
TzM,2020-10-17,S2,3223.490076915236,1799.1878985942299,3586.3305882486193,1144.1763159981413
Oran,2020-10-25,S2,2405.6540712665005,1738.2204904084153,3652.3155811674924,1378.524804042904
TzM,2020-10-25,S2,,,,
Oran,2020-10-27,S2,2050.0044348184815,1475.287193172442,3491.2436700701296,1101.887750103135
TzM,2020-10-27,S2,,,,
Oran,2020-10-27,S2,2047.070067553629,1480.7957276196364,3474.2498581889427,1116.478663882013
TzM,2020-10-27,S2,2728.184375672584,1522.1949104543548,3118.490173200873,972.6845965631685
Oran,2020-10-30,S2,2018.2650190800318,1427.5923705651808,3415.6535813737614,1078.3474886551148
TzM,2020-10-30,S2,,,,
Oran,2020-10-30,S2,2016.83695596122,1427.8845786922438,3412.844807136963,1078.1183606641912
TzM,2020-10-30,S2,2662.7918587659565,1500.0425582528112,3066.7324788454794,941.2394170754083
Oran,2020-11-01,S2,2069.6494301773923,1434.410543007425,3540.4368940800323,1056.733214727722
TzM,2020-11-01,S2,,,,
Oran,2020-11-01,S2,2060.810952970297,1450.570815284653,3503.4782642326722,1097.8608704620456
TzM,2020-11-01,S2,2837.254907735701,1574.0302223631886,3237.2992670963613,994.5096852025958
Oran,2020-11-09,S2,1685.6517507219467,1223.8597101897692,3058.904509591583,962.7782332920787
TzM,2020-11-09,S2,,,,
Oran,2020-11-11,S2,1697.1326577970287,1172.630350144389,2948.442308683991,925.3030631188117
TzM,2020-11-11,S2,,,,
Oran,2020-11-11,S2,1697.1811313943888,1174.9184070750823,2947.0577299917477,927.8472179249172
TzM,2020-11-11,S2,3730.5986304783696,3041.458229023889,3888.6889407446834,2841.406268761539
Oran,2020-11-19,S2,1584.2851820338276,1101.3937190594056,2950.6968208539583,862.4963515882835
TzM,2020-11-19,S2,,,,
Oran,2020-11-19,S2,1589.947349422442,1114.434960292904,2944.9251882219473,879.8554816419141
TzM,2020-11-19,S2,2374.220256233079,1379.4781148404488,2874.939889441429,923.8685021352753
Oran,2020-11-21,S2,1750.521129847358,1179.9058890264023,2958.4271993605603,952.4777227722773
TzM,2020-11-21,S2,,,,
Oran,2020-11-21,S2,1689.044902537128,1150.7490202145211,2836.533635004124,946.0402743399336
TzM,2020-11-21,S2,2645.0730071704475,1465.6713318003144,3023.181549405859,996.9700098551176
Oran,2020-11-29,S2,1416.173409137789,934.530734323432,2519.5972179249175,701.1989351278877
TzM,2020-11-29,S2,2251.9658695726025,1547.383449064896,2347.1619807655266,1316.3855446935281
Oran,2020-12-01,S2,1511.6273076526393,997.8801438737621,2658.210911716171,795.7940774546202
TzM,2020-12-01,S2,,,,
Oran,2020-12-01,S2,1517.270034034653,1002.4641089108907,2663.4818095090745,800.4988139438941
TzM,2020-12-01,S2,3616.522287293694,3056.8816706124885,3651.1707767419202,2946.45275207014
Oran,2020-12-06,S2,7339.717035375408,6984.345400165014,6283.204710705442,6961.487365924091
TzM,2020-12-06,S2,,,,
Oran,2020-12-06,S2,7103.083023927386,6755.32878248762,6125.415712665014,6764.177482982669
TzM,2020-12-06,S2,3251.7305531326792,2315.4459101258503,3152.3989340613266,2025.9365477633403
Oran,2020-12-09,S2,1573.8461736798674,1028.024584880363,2841.7173189975238,785.237004950495
TzM,2020-12-09,S2,,,,
Oran,2020-12-09,S2,1580.3577248349832,1029.380788469472,2850.293819616337,781.2629692656762
TzM,2020-12-09,S2,2330.6570305508653,1263.5321084289576,2397.574706328798,834.5467495100759
Oran,2020-12-16,S2,1557.1411148927377,998.2007528877889,2729.0928475660053,782.4399623556102
TzM,2020-12-16,S2,,,,
Oran,2020-12-16,S2,1561.1918187912536,1002.7191238655115,2737.829929867986,785.7379847359731
TzM,2020-12-16,S2,2381.744271004428,1303.9413733730555,2586.1054384394924,898.614817793586
Oran,2020-12-19,S2,2513.5959158415835,1707.4067914603952,4058.522973391086,1380.2906868811867
TzM,2020-12-19,S2,,,,
Oran,2020-12-21,S2,2853.175368708746,2512.323561262375,3179.367187499998,2466.9734039810214
TzM,2020-12-21,S2,,,,
Oran,2020-12-21,S2,2747.2761319100655,2390.166563531353,3068.0439872112183,2359.7716713077552
TzM,2020-12-21,S2,3070.7943338732857,2004.9078376510822,3629.676423611504,1567.0665163855501
Oran,2020-12-24,S2,1549.2730507425742,1024.3850299092405,2876.216764645213,806.729695235148
TzM,2020-12-24,S2,,,,
Oran,2020-12-26,S2,1602.3654470915842,1022.2279677186465,2818.5968311674897,793.2344652433991
TzM,2020-12-26,S2,,,,
Oran,2020-12-26,S2,1644.4517068894384,1039.4557936262374,2890.918690697194,790.6612133869633
TzM,2020-12-26,S2,2746.9474676876725,1531.278605330826,3151.8368921261003,1033.1347998957845
Oran,2020-12-31,S2,1594.5295998349834,985.1674143976893,2806.1880156765665,711.5851639851481
TzM,2020-12-31,S2,,,,
Oran,2020-12-31,S2,1553.6888665429042,984.6555796204617,2727.4713412747506,736.6195853960395
TzM,2020-12-31,S2,2383.4599678292666,1360.8294158293584,2748.1490671620645,867.934859932713
Oran,2021-01-03,S2,1580.882876959571,1030.2275680693062,2883.196511448019,782.9744482260721
TzM,2021-01-03,S2,,,,
Oran,2021-01-03,S2,1637.6859014026395,1056.6735122731013,2954.4848133250816,788.1060746699666
TzM,2021-01-03,S2,2507.8852841559137,1489.9075034832742,2931.422025623307,936.713482255123
Oran,2021-01-05,S2,1625.6206296410883,1000.982247834158,2821.7464289397676,719.0552547442239
TzM,2021-01-05,S2,,,,
Oran,2021-01-13,S2,8099.949476588279,8234.253751547021,435.82002887788764,8148.266630569308
TzM,2021-01-13,S2,,,,
Oran,2021-01-13,S2,7973.1672468028,8116.086891501647,446.07383199257407,8041.231035994221
TzM,2021-01-13,S2,7686.6231889803885,8036.01274935148,387.2535993837719,8026.6341032408645
Oran,2021-01-15,S2,7037.48229940181,7277.517313840756,345.69394595709554,7192.249033106429
TzM,2021-01-15,S2,,,,
Oran,2021-01-15,S2,7145.271581064349,7400.791473287952,339.348945441419,7334.142133353957
TzM,2021-01-15,S2,7768.3457560688275,7969.6121217956725,441.90726560110534,7924.133355611187
Oran,2021-01-18,S2,3827.1764387376224,3778.613977413365,890.4181234529696,3627.599435334156
TzM,2021-01-18,S2,,,,
Oran,2021-01-18,S2,3926.1535040222775,3881.2745204207904,906.3193456064348,3733.8987597978517
TzM,2021-01-18,S2,7140.378176010144,7673.695159664242,280.5348837209301,7610.7119983234925
Oran,2021-01-28,S2,2381.3644930899336,1813.1833101278871,3629.620539397688,1515.2135287747517
TzM,2021-01-28,S2,,,,
Oran,2021-02-02,S2,1975.4639928836632,1357.1410762169962,3478.3341326320124,988.1469291460393
TzM,2021-02-02,S2,,,,
Oran,2021-02-04,S2,2311.898398824256,1556.3795250618805,3805.036097359733,1206.9719987623757
TzM,2021-02-04,S2,,,,
Oran,2021-02-12,S2,1962.9448741749175,1311.6710499174915,3326.1326449051144,971.468930486798
TzM,2021-02-12,S2,,,,
Oran,2021-02-12,S2,1964.2450881806922,1310.1437190594056,3328.263987726896,966.8150654909238
TzM,2021-02-12,S2,2336.8719967376146,1299.8340885148216,2602.9131616805794,891.2432175262518
Oran,2021-02-14,S2,1989.0661741955437,1297.9813196163354,3363.141798164189,940.1031095297029
TzM,2021-02-14,S2,,,,
Oran,2021-02-14,S2,1986.4344188325065,1307.3557265882835,3344.4445132013184,963.7307136963691
TzM,2021-02-14,S2,2794.264734534825,1610.9924727285083,3362.9620408024552,1091.323559396912
Oran,2021-02-19,S2,2100.6122885726063,1312.5723494224414,3405.0704929867984,973.0570982879542
TzM,2021-02-19,S2,,,,
Oran,2021-02-19,S2,2096.8496673886134,1326.9981435643556,3375.4974989686457,1006.9156868811882
TzM,2021-02-19,S2,2949.206141891049,1668.712134256165,3422.3061033767917,1129.5478426352809
Oran,2021-02-27,S2,2184.434934509075,1387.9853934612208,3388.8387092615503,1086.8936803836625
TzM,2021-02-27,S2,2599.0529514380532,1487.813675959174,2926.0764677896204,1048.1704652295557
Oran,2021-03-04,S2,1547.9835112417484,1112.5517868193062,1785.1301438737612,1047.7494714315176
TzM,2021-03-04,S2,,,,
Oran,2021-03-11,S2,2131.5387402021443,1281.8290918935645,3418.372318481847,1003.4357982673263
TzM,2021-03-11,S2,,,,
Oran,2021-03-11,S2,2128.3527227722766,1283.6587381394384,3392.322259179041,1017.8595039191413
TzM,2021-03-11,S2,2679.750705150712,1433.4396289038161,2864.297664223656,997.2625143012493
Oran,2021-03-14,S2,2213.306801773926,1308.7152562912543,3442.534073329208,1010.0303346740916
TzM,2021-03-14,S2,,,,
Oran,2021-03-14,S2,2154.8064923679863,1274.4856641914191,3367.5845322813534,998.7427160684822
TzM,2021-03-14,S2,2770.142723637556,1488.670402927083,3019.4587784184223,1006.7605092943958
Oran,2021-03-16,S2,2270.156417594883,1316.2257116336632,3479.2364634900987,1024.636731641914
TzM,2021-03-16,S2,,,,
Oran,2021-03-16,S2,2269.8827351485147,1317.38847205033,3436.0140392945536,1053.3824515264025
TzM,2021-03-16,S2,3159.7241246502563,1703.7331075340678,3412.717520588135,1178.4067955006285
Oran,2021-03-21,S2,2308.210086633663,1325.636551155115,3485.468866027225,999.8958591171615
TzM,2021-03-21,S2,,,,
Oran,2021-03-21,S2,2314.9674994843235,1318.230417182343,3388.0893667491728,1064.0843517945536
TzM,2021-03-21,S2,3183.476217446958,1666.9894482266434,3280.9761098335944,1154.3746644162252
Oran,2021-03-24,S2,2307.0041254125404,1327.132928527227,3466.2060256806926,1043.271787334983
TzM,2021-03-24,S2,,,,
Oran,2021-03-24,S2,2310.8353186881177,1319.1994379125406,3430.1255027846514,1058.0011344884485
TzM,2021-03-24,S2,3012.7617836631575,1585.7072406801158,3112.8964079792477,1088.27978907781
Oran,2021-03-26,S2,2435.3837407178207,1356.9327686674917,3445.6330961221106,1112.6656739892737
TzM,2021-03-26,S2,,,,
Oran,2021-03-26,S2,2438.8687474216163,1356.958475144388,3440.0705832301965,1112.6257864067652
TzM,2021-03-26,S2,3323.0786313845874,1738.9594637456235,3436.7457039613037,1215.7493741433404
Oran,2021-03-31,S2,3019.5080961221115,1549.441406249999,3362.3957430899327,1390.7441341790425
TzM,2021-03-31,S2,,,,
Oran,2021-03-31,S2,2971.3582276196366,1543.7523592202963,3264.155863242574,1431.5466816212863
TzM,2021-03-31,S2,3463.3907611096615,1773.675947847166,3396.6347262655886,1301.5309473374184
Oran,2021-04-05,S2,2706.6686004537946,1119.7010365099004,3165.146155631188,1061.2127036922436
TzM,2021-04-05,S2,,,,
Oran,2021-04-05,S2,2673.7503094059384,1123.203550433168,3129.8196550123753,1083.4997679455441
TzM,2021-04-05,S2,3397.7432798287236,1567.157177811257,3300.666557165351,1095.4988955470717
Oran,2021-04-18,S2,2866.2948122937273,965.1183090965342,2788.4089830858065,973.444577660891
TzM,2021-04-18,S2,,,,
Oran,2021-04-18,S2,2858.173718543728,967.6730223803623,2771.6204878300314,977.5107647483493
TzM,2021-04-18,S2,3207.360776628644,1338.1754890744114,2868.6229171150544,950.8521732235298
Oran,2021-05-05,S2,4235.110496596533,1148.1132167904286,2337.512775886963,1393.0276015882832
TzM,2021-05-05,S2,3721.458098755081,1588.556933132455,3253.9184743823544,1196.1420383103566
Oran,2021-05-08,S2,4061.244288882011,658.0567502062702,1878.0549195544545,962.2587149339932
TzM,2021-05-08,S2,,,,
Oran,2021-05-13,S2,4708.329040325906,563.7460550742572,2025.7273875825076,954.469020730198
TzM,2021-05-13,S2,,,,
Oran,2021-05-13,S2,4628.494005259899,559.1614196575904,1999.6053011551155,939.8267971328376
TzM,2021-05-13,S2,3307.1901811302787,1330.3927831081,2871.9065916016257,944.46026801391
Oran,2021-05-18,S2,4492.755736901816,697.8789320338283,2267.355726588283,1045.6972462871286
TzM,2021-05-18,S2,,,,
Oran,2021-05-18,S2,4452.025152124586,709.5991903877882,2261.2727026608914,1045.8704749381184
TzM,2021-05-18,S2,3323.4217990688603,1342.511843133701,2908.3919901675363,950.3692780842554
Oran,2021-05-20,S2,4752.772921823429,956.3092512376232,2585.2024030528037,1310.3463283828376
TzM,2021-05-20,S2,,,,
Oran,2021-05-20,S2,4772.320609014023,966.7989634900988,2597.517429867986,1319.0072968234317
TzM,2021-05-20,S2,3898.294033688645,1585.4739632302128,3404.247595690935,1150.7981229964087
Oran,2021-05-30,S2,3859.3282668110537,1541.937113242574,2702.033879950494,1632.0070518770624
TzM,2021-05-30,S2,3790.177477089681,1760.7224538112112,3636.8355837741683,1263.205139387623
Oran,2021-06-02,S2,3898.77270266089,1425.2428449876234,2849.6006858498336,1389.7185179455444
TzM,2021-06-02,S2,,,,
Oran,2021-06-02,S2,3937.6770317656783,1424.7705239273914,2856.0881806930684,1392.0684947400982
TzM,2021-06-02,S2,3553.4579571585527,1546.4501750133093,3189.7626162507495,1125.1273519183494
Oran,2021-06-07,S2,2576.7991181930684,1318.3874922648515,2932.0353754125417,1019.5813995462044
TzM,2021-06-07,S2,,,,
Oran,2021-06-07,S2,2570.8633457095693,1318.9649855610558,2930.9468724216167,1018.5548808787128
TzM,2021-06-07,S2,3224.0575901403517,1473.8912312101393,2921.4018905968564,1016.4879699588796
Oran,2021-06-09,S2,2805.0086504744204,1569.908544760725,3488.410994224422,1128.9998581889438
TzM,2021-06-09,S2,,,,
Oran,2021-06-09,S2,2770.343891811056,1565.546397999174,3458.0775577557756,1141.0705703382835
TzM,2021-06-09,S2,4018.472734172339,1976.5590174333643,3974.762333057693,1379.923266008903
Oran,2021-06-12,S2,2545.984761757424,1481.1811185024749,3370.8659498762368,992.7638201320124
TzM,2021-06-12,S2,,,,
Oran,2021-06-12,S2,2532.89705806518,1495.0581554249172,3344.9406069513198,1023.8311803836633
TzM,2021-06-12,S2,3617.5956569512555,1800.1527033609345,3578.818031468412,1225.9796724022692
Oran,2021-06-14,S2,3019.6789526608904,1777.789126959569,3949.3981667697994,1134.5189768976898
TzM,2021-06-14,S2,,,,
Oran,2021-06-14,S2,2948.58123195132,1826.7341171617154,3846.4192579414175,1271.599113036303
TzM,2021-06-14,S2,3846.6283770772193,2039.0499042807455,3961.714943531305,1439.9553234631107
